#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
146553501,0.23146265787481574,0.22216359790394694,0.8441814595660749,0.003953336670762603,0.254621,0.17,1,2081133,2080705,428,0.13,0.131666,1,2080737
26972501,0.8658836009402765,0.8192610932166724,0.8481262327416174,0.004908675799086758,0.468855,0.19,1,334881,334451,430,0.19,0.1875,1,334495
139529521,0.6613834216502649,0.6221023027739052,0.8402366863905325,0.0049564617181692685,0.19989,0.03,1,1927829,1927403,426,0.03,0.0435128,1,1927440
118880701,0.7375244033626838,0.729616364597856,0.8579881656804735,0.004559130650242469,0.44992,0.27,1,1615261,1614826,435,0.29,0.287826,1,1614860
115274361,0.9149717120203992,0.871991731166771,0.8757396449704142,0.003110888615826494,0.507604,0.45,1,1615467,1615023,444,0.45,0.451653,1,1615035
1010481,0.04900842663054305,0.03847579443295996,0.8520710059171597,0.06976744186046512,0.45904,0.18,1,125883,125451,432,0.19,0.189987,1,125461
2633901,0.04982220407187537,0.04812845536272295,0.834319526627219,0.008175058278594436,0.009968,0.01,1,122159,121736,423,0.02,0.0183333,1,121748
7212621,0.17392650105581894,0.7146218931782127,0.9053254437869822,0.5001845699520118,0.783578,0.69,2,76381,75922,459,0.73,0.729776,2,75932
179383361,0.8994133232399697,0.9433056103071968,0.930966469428008,0.004274690655703717,0.0463267,0.89,1,2464787,2464315,472,0.81,0.8336,2,2464390
5650441,0.6807143710904817,0.6384500745156484,0.8362919132149902,0.007505549740337889,0.0682395,0.05,1,140022,139598,424,0.05,0.0515069,1,139610
18080281,0.4474107534164708,0.4584058458727946,0.834319526627219,0.007487851251788811,0.0116499,0.03,1,155252,154829,423,0.03,0.0318392,1,154851
90829721,0.22304275070719948,0.6768256333830105,0.8639053254437871,0.004468868358642172,0.565184,0.27,1,1227848,1227410,438,0.24,0.239903,1,1227426
20117541,0.831579445396231,0.933284457478006,0.9289940828402368,0.0038065656335806064,0.523298,1.0,1,257661,257190,471,0.95,0.95,2,257257
131044161,0.7560186660823139,0.7092183068121726,0.903353057199211,0.005273264663197763,0.873359,0.71,2,1914601,1914143,458,0.71,0.7155,2,1914186
172629181,0.376387007450496,0.6411230229315898,0.8579881656804735,0.005137871225797317,0.188625,0.07,1,2375932,2375497,435,0.08,0.0775002,1,2375518
160388461,0.8108017251683334,0.8204172876304024,0.8323471400394478,0.0041725450932204675,0.00904145,0.03,1,2275431,2275009,422,0.09,0.072448,1,2275047
7230081,0.41867205864775486,0.4027594827171771,0.8579881656804735,0.0072288212300955215,0.429209,0.33,1,179491,179056,435,0.31,0.303666,1,179130
187653441,0.2013765488664887,0.2383750781212442,0.8362919132149902,0.004558119308039665,0.268888,0.09,1,2498653,2498229,424,0.05,0.0521214,1,2498305
61434121,0.2125963683812104,0.20368828421710494,0.8402366863905325,0.0038640857213651097,0.182746,0.05,1,869699,869273,426,0.05,0.0596662,1,869315
14265861,0.8284792222797721,0.9910845632421519,0.8382642998027614,0.005261507810090161,0.204181,0.05,1,187655,187230,425,0.07,0.0718348,1,187277
81463261,0.39219191999681263,0.3599057737608769,0.903353057199211,0.006426321192170189,0.927323,0.71,2,1019022,1018564,458,0.73,0.731507,2,1018578
138458701,0.7970237858081994,0.7334599298110669,0.9723865877712032,0.005831904812471872,0.916041,0.81,2,1826302,1825809,493,0.82,0.818297,2,1825851
36154181,0.7194459938642974,0.6935195423296958,0.8639053254437871,0.006119505251394388,0.572528,0.37,1,469166,468728,438,0.33,0.331666,1,468770
152685581,0.8454320889278457,0.9052088841882602,0.9250493096646943,0.004671389634753763,0.295727,0.95,1,2115490,2115021,469,0.84,0.8516,2,2115065
159426221,0.6197906291087295,0.7445675688668815,0.8895463510848126,0.0047826372770622535,0.121892,0.09,1,2229311,2228860,451,0.02,0.0225373,1,2228900
177100981,0.5238854137615044,0.22943295995384838,0.8836291913214991,0.006245038102317491,0.189776,0.05,1,2478538,2478090,448,0.02,0.0207359,1,2478127
51170141,0.5695993864297382,0.777123695976155,0.9585798816568049,0.005017395085888237,0.4068,0.96,1,699220,698734,486,0.9,0.9,2,698762
17116681,0.4949773895374318,0.4154968511129273,0.873767258382643,0.0058178724394079605,0.0493524,0.09,1,146903,146460,443,0.06,0.0583032,1,146490
50514701,0.755035061157815,0.8388298639488486,0.903353057199211,0.005840121967869658,0.532196,0.25,1,762145,761687,458,0.22,0.216703,1,761724
139290301,0.7346582533168652,0.6891615787702515,0.8461538461538461,0.0053679515769353295,0.230115,0.13,1,1905717,1905288,429,0.13,0.135506,1,1905323
139015321,0.7953429419498784,0.7537257824143071,0.9072978303747536,0.004653564728429335,0.896422,0.81,2,1755219,1754759,460,0.77,0.771647,2,1754813
138385701,0.6196835531296068,0.5973390702370079,0.8658777120315583,0.005685386610840577,0.68127,0.35,1,1825563,1825124,439,0.35,0.351666,1,1825150
22636041,0.6148900354595801,0.5094154127205422,0.893491124260355,0.005892711762415489,0.289705,0.15,1,288523,288070,453,0.12,0.119199,1,288107
31438241,0.8394607354874696,0.9723859429835106,0.9053254437869822,0.003627431645908868,0.164767,0.17,1,417179,416720,459,0.14,0.138363,1,416762
107875221,0.7897326586716602,0.7832844574780059,0.8323471400394478,0.004198839990493384,0.0922388,0.03,1,1457839,1457417,422,0.03,0.0278272,1,1457448
53452121,0.725701223156301,0.7714460843228691,0.9230769230769231,0.006099784078439701,0.187476,0.9,1,775542,775074,468,0.89,0.8996,2,775114
506301,0.050121518785608984,0.010778616412672469,0.8422090729783037,0.03433001107419712,0.177839,0.15,1,93851,93424,427,0.0,2.304e-07,1,93434
129437821,0.8168502729192398,0.8474424306523725,0.9250493096646943,0.003901631800644225,0.0523698,0.81,1,1775080,1774611,469,0.71,0.7436,2,1774716
189206181,0.7766270568548548,0.7359021200903803,0.903353057199211,0.002713304712348994,0.8851,0.73,2,2548410,2547952,458,0.73,0.731641,2,2548056
57202861,0.8819275668353321,0.9228931301379741,0.930966469428008,0.00496581663354521,0.821006,1.0,2,825404,824932,472,0.95,0.95,2,824973
72204361,0.8561297262839157,0.8670328349598578,0.911242603550296,0.0039108602982448155,0.627567,0.73,1,1021712,1021250,462,0.77,0.779859,2,1021333
57678721,0.3433478425435276,0.34291620595163697,0.8382642998027614,0.004322602992561578,0.22968,0.05,1,604526,604101,425,0.0,0.0156859,1,604147
