#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
183285221,0.0476059045319007,0.043983030105246,0.704441041347626,,0.0039148796197065,0.936681,0.79,2,2527807,2527347,460,0.75,0.760642,2,2527382
172035321,0.0686874795034188,0.073772396252718,0.724349157733538,,0.00416890379126301,0.0394447,1,1,2428341,2427868,473,0.92,0.91744,2,2427910
141668361,0.0177365329167986,0.0348810440174381,0.705972434915773,,0.00494307269505427,0.908996,0.77,2,1759645,1759184,461,0.78,0.776678,2,1759196
6112921,0.00679335844421233,0.011986921404273,0.64624808575804,,0.350271107668474,0.0924013,0.16,1,52393,51971,422,0,0.000000946234,1,51981
27478441,0.0962661626798249,0.0828186910053173,0.802450229709035,,0.00344216546587014,0.0226678,0.85,1,345213,344689,524,0.76,0.782166,2,344765
704321,0.0137347282698326,0.00994198523647534,0.655436447166922,,0.040278853601859,0.00186592,0,1,34463,34035,428,0,0.0000233379,1,34045
139581581,0.0393115423475955,0.0612508912387243,0.727411944869832,,0.00489988646371614,0.0839165,0.83,1,1920948,1920473,475,0.76,0.767384,2,1920500
215419541,0.0215501765786396,0.0212529840978181,0.64624808575804,,0.00486773553473468,0.0300934,0.01,1,2797101,2796679,422,0.01,0.0131472,1,2796713
124292181,0.081830503462382,0.0770835476444694,0.649310872894334,,0.00261929267956241,0.0446677,0.07,1,1550581,1550157,424,0.07,0.0657332,1,1550192
320119781,0.62418226934356,0.628276299967011,0.732006125574273,,0.00263361735089078,0.418,0.83,1,4224368,4223890,478,0.91,0.920886,2,4224016
273628281,0.0838165629436977,0.0772871580037671,0.650842266462481,,0.00360780110989676,0.0573292,0.03,1,3584621,3584196,425,0.01,0.0362746,1,3584237
63332801,0.139529730231818,0.136901539847682,0.751914241960184,,0.00249885933172756,0.0212037,0.07,1,668933,668442,491,0.08,0.0689248,1,668519
49941681,0.0256132861445954,0.0246544122081082,0.64624808575804,,0.00510414566599111,0.0103142,0.03,1,479879,479457,422,0.01,0.0122974,1,479496
296726941,0.0654446123136825,0.0597358740879214,0.650842266462481,,0.00450357055696444,0.0843906,0.09,1,3885065,3884640,425,0.05,0.0593718,1,3884676
154966041,0.0965139225101274,0.0819175200683904,0.782542113323124,,0.00396666065384166,0.908794,0.79,2,1936056,1935545,511,0.8,0.790704,2,1935606
192984001,0.0587581299156252,0.0335464029427727,0.759571209800919,,0.00433040119690587,0.946516,0.77,2,2659449,2658953,496,0.78,0.770732,2,2659000
123149721,0.019789887531823,0.0185223350631937,0.702909647779479,,0.00517820952219263,0.922814,0.81,2,1509139,1508680,459,0.77,0.764857,2,1508730
221547161,0.101158613682333,0.0661270755664022,0.811638591117917,,0.00280487675477224,0.0386176,0.77,1,2876491,2875961,530,0.78,0.795752,2,2876042
135940501,0.044402656167362,0.0336758764290858,0.735068912710567,,0.00457593667434186,0.903141,0.75,2,1863676,1863196,480,0.76,0.756163,2,1863228
41013781,0.0965948662343349,0.111874137582428,0.768759571209801,,0.0025274025657078,0.924495,0.75,2,357313,356811,502,0.76,0.762922,2,356865
232886241,0.0720118591086333,0.0657244662322506,0.702909647779479,,0.00474231507910402,0.782654,0.77,2,3002850,3002391,459,0.77,0.762276,2,3002436
2809901,0.0154654453705687,0.0281624342434314,0.653905053598775,,0.15987606506584,0.000021436,0,1,41546,41119,427,0,5.73407E-14,1,41129
52117081,0.125805314230362,0.115124986254527,0.664624808575804,,0.00358148615812315,0.422856,0.33,1,508208,507774,434,0.29,0.275058,1,507815
157715921,0.179505503983682,0.157697110080841,0.782542113323124,,0.00221257812251308,0.445494,0.95,1,2112270,2111759,511,0.9,0.936961,2,2111843
297258381,0.114494803109604,0.106403616744292,0.652373660030628,,0.00268338232017232,0.220166,0.09,1,3891493,3891067,426,0.09,0.0924604,1,3891079
30935401,0.0516045624205017,0.0474956635250132,0.647779479326187,,0.00482773256369173,0.0910404,0.03,1,215628,215205,423,0.01,0.0196364,1,215244
231527721,0.0648050241978136,0.0632703229033277,0.652373660030628,,0.00351474380060058,0.242733,0.05,1,3019342,3018916,426,0.07,0.0817729,1,3018952
37760901,0.0838838580774065,0.098171053985123,0.704441041347626,,0.00309550841972348,0.0391693,0.13,1,310464,310004,460,0.1,0.0929063,1,310049
332750981,0.0370919403177468,0.0150679469761733,0.67687595712098,,0.00394819774412954,0.0744995,0.09,1,4389146,4388704,442,0.1,0.0908071,1,4388731
249832881,0.107650603665784,0.0817171022060154,0.819295558958652,,0.0034283713379243,0.048799,0.77,1,3500821,3500286,535,0.74,0.778814,2,3500374
331610721,0.0890100411922044,0.0585525218952081,0.732006125574273,,0.00347325530808654,0.0650486,0.11,1,4371241,4370763,478,0.08,0.0684501,1,4370827
305978961,0.119431043339962,0.123954545938257,0.732006125574273,,0.00299385630763027,0.0670891,0.88,1,4014372,4013894,478,0.91,0.946,2,4013950
100888381,0.0294172620548332,0.0649859352774457,0.647779479326187,,0.00348004626338296,0.0918655,0.05,1,1195446,1195023,423,0,0.0072473,1,1195080
37646281,0.12928797957261,0.130811674606525,0.701378254211332,,0.00256422227645555,0.935774,0.83,2,347960,347502,458,0.83,0.792224,2,347618
135947361,0.0758366870321329,0.0714491452976294,0.647779479326187,,0.00351474380060058,0.0412538,0.01,1,1704495,1704072,423,0.03,0.0328402,1,1704147
149377901,0.0785446052998235,0.126430682023759,0.683001531393568,,0.00221777744766189,0.278131,0.07,1,1898674,1898228,446,0.1,0.0961292,1,1898259
120940021,0.0508986269897086,0.0576790192649453,0.681470137825421,,0.00438239444839405,0.0428902,0.05,1,1506412,1505967,445,0.06,0.0538158,1,1505999
337055741,0.0599438512151985,0.0674113461340636,0.741194486983155,,0.00496694714726823,0.925234,0.73,2,4414654,4414170,484,0.76,0.753828,2,4414206
126761481,0.152961270228822,0.113416823039896,0.768759571209801,,0.00271988370489055,0.909289,0.97,2,1732489,1731987,502,0.93,0.940131,2,1732081
68488061,0.0620495254271345,0.058648651524772,0.695252679938744,,0.00428360727056651,0.0312473,0.07,1,744951,744497,454,0.06,0.0490798,1,744538
24863261,0.0539267184428475,0.0511168418401552,0.64624808575804,,0.00424190656069947,0.0958272,0.01,1,150381,149959,422,0.01,0.00817316,1,149971
139022441,0.0585266725684183,0.0640507110400091,0.758039816232772,,0.00314092293326825,0.0596398,0.87,1,1897675,1897180,495,0.76,0.771954,2,1897227
183308621,0.0790831559332508,0.0994570981621859,0.770290964777948,,0.0036805916619802,0.43379,0.91,1,2494637,2494134,503,0.94,0.946714,2,2494180
242283541,0.0665184909966694,0.0653138756557921,0.64624808575804,,0.00453221989962119,0.044165,0.01,1,3167529,3167107,422,0.01,0.0174785,1,3167145
77686061,0.136211606230582,0.100092405049821,0.72281776416539,,0.00272869072504059,0.0505174,0.07,1,873555,873083,472,0,0.0229381,1,873151
49497841,0.0502573328000273,0.0513199201166326,0.684532924961715,,0.00433931432573242,0.267824,0.05,1,475147,474700,447,0.02,0.0206931,1,474736
315511261,0.0920608802961744,0.132242977393575,0.768759571209801,,0.00402088218753647,0.435645,0.95,1,4314184,4313682,502,0.94,0.944121,2,4313727
80740381,0.0893743827330165,0.0865203911872896,0.647779479326187,,0.0039083008817631,0.0231814,0.05,1,915975,915552,423,0.03,0.0374412,1,915587
25495761,0.0965453900937772,0.0882223467690158,0.699846860643185,,0.00326793501904651,0.945133,0.85,2,313249,312792,457,0.81,0.771134,2,312885
186321741,0.0516530907422748,0.044616386022539,0.690658499234303,,0.00400581475547256,0.0557585,0.05,1,2409409,2408958,451,0.1,0.0827834,1,2408994
114607221,0.076958714909379,0.0461824831241065,0.767228177641654,,0.00395520091677897,0.91161,0.77,2,1379543,1379042,501,0.76,0.756162,2,1379095
202453601,0.115734170952387,0.0842311935327107,0.833078101071976,,0.00342550640365863,0.0446329,0.95,1,2760504,2759960,544,0.92,0.925984,2,2760048
158183161,0.0805862069619185,0.0749812884208137,0.649310872894334,,0.00326835945375253,0.0740123,0.09,1,2016344,2015920,424,0.01,0.0286525,1,2015972
304694161,0.120983760072944,0.134770193429841,0.698315467075038,,0.00228855193489172,0.0947459,0.05,1,3993780,3993324,456,0.01,0.0649407,1,3993388
68526021,0.0613204632179964,0.0573443391708731,0.698315467075038,,0.00435523062720839,0.0741461,0,1,745374,744918,456,0.06,0.0563885,1,744961
285157121,0.122837883179439,0.112577373710143,0.704441041347626,,0.00320628587799624,0.909564,0.81,2,3690250,3689790,460,0.81,0.794054,2,3689918
76497621,0.0694269677191878,0.0627850633710639,0.664624808575804,,0.00391795677132519,0.29027,0.27,1,860815,860381,434,0.27,0.263833,1,860421
66121681,0.121436817451998,0.112788255867987,0.750382848392037,,0.00296510085629702,0.019685,1,1,914601,914111,490,0.88,0.928,2,914188
213238301,0.119059498376386,0.0997233169333584,0.750382848392037,,0.0030975244845771,0.0898664,0.09,1,2768391,2767901,490,0.1,0.0923977,1,2767976
89240501,0.0705961969719085,0.0565559697918847,0.709035222052067,,0.00340449688571034,0.0476953,0.03,1,1034476,1034013,463,0,0.00564096,1,1034065
320465081,0.137989335143035,0.138073008857405,0.753445635528331,,0.00282121749095423,0.0336169,0.01,1,4211780,4211288,492,0.04,0.0394188,1,4211368
968681,0.00964684272084651,0.00642294908676852,0.652373660030628,,0.0549961270333075,0.000876836,0,1,35337,34911,426,0,8.17233E-18,1,34921
78167861,0.0661196488520967,0.0603467051658148,0.652373660030628,,0.00391339409823541,0.272688,0.13,1,880796,880370,426,0.09,0.0913415,1,880412
94662161,0.0797502307938741,0.0784291850974244,0.777947932618683,,0.00368377492227539,0.262523,0.81,1,1100986,1100478,508,0.74,0.763379,2,1100539
50043881,0.0534909113656742,0.0495816055421747,0.689127105666156,,0.0052645819848689,0.0274011,0.05,1,480812,480362,450,0.02,0.019462,1,480401
195764701,0.133278865347177,0.110193997396341,0.820826952526799,,0.00249217448510765,0.944256,0.93,2,2763580,2763044,536,0.94,0.917655,2,2763123
315044101,0.0867506307734012,0.0822958309537407,0.64624808575804,,0.00300255721910381,0.0583369,0.01,1,4140303,4139881,422,0.01,0.00732893,1,4139913
143555421,0.184635288809862,0.161756015196285,0.802450229709035,,0.00219613127765457,0.0259623,0.07,1,1814179,1813655,524,0.1,0.0881137,1,1813764
9817201,0.00603290447692725,0.00408593492272384,0.650842266462481,,0.563594113090627,0.0273742,0,1,64531,64106,425,0.05,0.0493344,1,64116
59944821,0.0845145366966999,0.0991837849534073,0.770290964777948,,0.00467864987320013,0.949457,0.89,2,631720,631217,503,0.9,0.902424,2,631265
323881481,0.0671061386431405,0.0610291900635307,0.683001531393568,,0.00505268295788547,0.292184,0.39,1,4259382,4258936,446,0.37,0.418051,1,4258976
240315461,0.176552290214529,0.117598816647807,0.871362940275651,,0.00278779325785469,0.928614,0.77,2,3139675,3139106,569,0.78,0.778124,2,3139226
84085241,0.0474411736271319,0.0441625193766827,0.702909647779479,,0.00480173593794765,0.948513,0.79,2,958466,958007,459,0.77,0.764819,2,958084
209608421,0.0650814081554119,0.0513383656544087,0.771822358346095,,0.00488598622709379,0.934764,0.87,2,2944277,2943773,504,0.94,0.935678,2,2943820
255538881,0.0343476258087264,0.0427503715711696,0.681470137825421,,0.00555425867173159,0.449873,0.21,1,3341237,3340792,445,0.22,0.217082,1,3340816
209073601,0.0527328459017264,0.0493622100592031,0.701378254211332,,0.00477202550852583,0.907313,0.77,2,2659330,2658872,458,0.77,0.757694,2,2658919
279742441,0.0653725780860506,0.0730326237713321,0.716692189892802,,0.00270014749106034,0.0582452,0.93,1,3916191,3915723,468,0.94,0.93735,2,3915733
264983621,0.0492880933108637,0.0639666419543757,0.687595712098009,,0.00306165975191791,0.262039,0.25,1,3470948,3470499,449,0.22,0.213919,1,3470527
137767241,0.0765860325632622,0.0709289456601552,0.704441041347626,,0.00320289040034804,0.930982,0.75,2,1701450,1700990,460,0.81,0.794859,2,1701060
8992261,0.00317344894194989,0.000645074154609079,0.656967840735069,,0.515879163439194,0.0000137413,0,1,61876,61447,429,0.03,0.0228,1,61465
309003341,0.083998165022833,0.0692459676990256,0.777947932618683,,0.00373778423861719,0.914531,0.75,2,4081814,4081306,508,0.8,0.796881,2,4081364
196726381,0.116818665205762,0.0729288676213415,0.852986217457887,,0.00313402586929533,0.420323,0.99,1,2488790,2488233,557,0.94,0.9472,2,2488324
7067021,0.0056336832048407,0.0150110495865716,0.647779479326187,,0.404802478698683,0.0482751,0.12,1,55457,55034,423,0.03,0.0288481,1,55044
205220301,0.168277642660944,0.178643259752191,0.715160796324655,,0.00327610538713751,0.0591847,0.71,1,2795936,2795469,467,0.73,0.752995,2,2795529
156953841,0.0588127242776199,0.133768458839847,0.649310872894334,,0.00307715161868786,0.229089,0.03,1,1998407,1997983,424,0.04,0.0371422,1,1997995
7819981,0.006233842059269,0.0104728442664529,0.647779479326187,,0.448024786986832,0.0000432991,0.04,1,58010,57587,423,0,0.000197984,1,57597
296090381,0.060042613932557,0.134458392897049,0.666156202143951,,0.00314622836709358,0.423953,0.25,1,3876523,3876088,435,0.26,0.257046,1,3876100
20262481,0.175430262337283,0.142094845536357,0.857580398162328,,0.00304043801661662,0.930683,0.81,2,330163,329603,560,0.78,0.781818,2,329714
82090881,0.0595946747749404,0.0706268999790714,0.647779479326187,,0.0028811688931804,0.0780958,0.05,1,930114,929691,423,0.05,0.0481677,1,929729
16266601,0.0172815419874243,0.0215802150324038,0.647779479326187,,0.00734261430557177,0.0100065,0.18,1,88533,88110,423,0.03,0.0442707,1,88122
53672421,0.0491163485470886,0.106906612370571,0.704441041347626,,0.00348004626338296,0.938501,0.79,2,737986,737526,460,0.79,0.776435,2,737583
261234341,0.077197565243106,0.113013858983864,0.761102603369066,,0.00407276933034814,0.026541,0.95,1,3422203,3421706,497,0.94,0.93067,2,3421746
261405441,0.0691193057416966,0.0623987712434066,0.704441041347626,,0.00514138981144488,0.921103,0.77,2,3601400,3600940,460,0.77,0.77029,2,3600974
312488361,0.0535379231773919,0.0503536577146688,0.702909647779479,,0.00446950967180586,0.933517,0.75,2,4125047,4124588,459,0.75,0.752917,2,4124652
207824621,0.0437877113398935,0.0480305841205203,0.69218989280245,,0.00521428647220483,0.43335,0.27,1,2702545,2702093,452,0.24,0.236647,1,2702123
157693321,0.0637918059170431,0.0491855585628088,0.759571209800919,,0.00458920025890517,0.931569,0.75,2,1974524,1974028,496,0.8,0.794598,2,1974074
2262001,0.00347093134569415,0.00120170018197232,0.710566615620214,,0.131061192873741,0.78712,0.87,2,110129,109665,464,0.78,0.764006,2,109758
31779601,0.109775234253413,0.059956511097474,0.845329249617151,,0.00278715660579566,0.216679,0.96,1,408285,407733,552,0.89,0.90298,2,407826
37333841,0.0602086717836243,0.0538442983778568,0.756508422664625,,0.00432350413293295,0.90173,0.85,2,342879,342385,494,0.78,0.785778,2,342430
92158721,0.199987867919557,0.12145003210233,0.903522205206738,,0.00254448606262534,0.937506,0.79,2,1334973,1334383,590,0.8,0.797113,2,1334523
343836761,0.0579284093515593,0.0474103529127987,0.699846860643185,,0.00430620841866239,0.232785,0.05,1,4556481,4556024,457,0,0.0119926,1,4556070
274188921,0.068892397924656,0.0743270039125823,0.710566615620214,,0.00470698088982736,0.424085,0.29,1,3591351,3590887,464,0.26,0.253336,1,3590928
103793781,0.0644243801739058,0.0581399803484078,0.650842266462481,,0.0032857612766996,0.0930589,0.09,1,1241455,1241030,425,0.09,0.0822959,1,1241063
173371981,0.0789064825117956,0.0814808574337291,0.70750382848392,,0.00452213957535308,0.0289896,0.73,1,2388619,2388157,462,0.73,0.77343,2,2388199
288768481,0.0361253547211801,0.0438789192333751,0.689127105666156,,0.00511815201128996,0.0194585,0.45,1,3789547,3789097,450,0.31,0.424612,1,3789158
178871361,0.14922970767373,0.125249458162328,0.82542113323124,,0.00282270301242533,0.932367,0.77,2,2309084,2308545,539,0.8,0.781125,2,2308634
77688981,0.0908808459093089,0.101758533721636,0.683001531393568,,0.00273739163651412,0.0262069,0,1,873587,873141,446,0.05,0.0360701,1,873213
264869741,0.112727689767538,0.103127405457751,0.738131699846861,,0.0027403626794563,0.0705536,0.03,1,3469086,3468604,482,0.06,0.0545341,1,3468673
154407601,0.0840679244853818,0.0776429440497178,0.652373660030628,,0.00381715352864404,0.0513204,0.07,1,1965902,1965476,426,0.03,0.0536692,1,1965515
196440961,0.0852200929999791,0.110671985130059,0.756508422664625,,0.00274322761372197,0.0506774,0.69,1,2665553,2665059,494,0.78,0.776144,2,2665104
210377421,0.0664693939836255,0.0628302904108034,0.753445635528331,,0.00466782678819647,0.916334,0.73,2,2699360,2698868,492,0.76,0.756451,2,2698912
16002341,0.0147974985166636,0.0138449368772414,0.64624808575804,,0.00704391838120603,0.0603072,0.05,1,86827,86405,422,0.02,0.0188593,1,86415
63928441,0.0311860814707114,0.032289268598955,0.702909647779479,,0.00456309752448458,0.902933,0.83,2,794385,793926,459,0.76,0.76267,2,793936
323913601,0.0121704102349264,0.0116932294234705,0.664624808575804,,0.0051040395573146,0.428916,0.25,1,4259650,4259216,434,0.27,0.264918,1,4259266
331068281,0.0509084843050687,0.0539918626800657,0.756508422664625,,0.00465594261642775,0.299188,0.85,1,4328302,4327808,494,0.9,0.9061,2,4327847
234305081,0.0415006246125791,0.0517243030601857,0.730474732006126,,0.00428360727056651,0.930559,0.83,2,3222398,3221921,477,0.8,0.799945,2,3221948
240130481,0.071493781360954,0.0782977606407696,0.774885145482389,,0.00438791209957238,0.782477,0.98,2,3298239,3297733,506,0.94,0.94541,2,3297782
3055741,0.016088977436226,0.0341166183653706,0.647779479326187,,0.173818745158792,0.00287213,0.06,1,42235,41812,423,0,0.0000000812175,1,41822
174692101,0.0953892407402844,0.0904542568399247,0.704441041347626,,0.00535169720828072,0.934444,0.77,2,2209255,2208795,460,0.79,0.781493,2,2208817
264957341,0.0480346977500678,0.0464181958135724,0.652373660030628,,0.00299056693865857,0.234558,0.09,1,3470517,3470091,426,0.09,0.0935333,1,3470196
7085741,0.0147313597218721,0.033098921290762,0.647779479326187,,0.405886909372579,0.0687191,0,1,55499,55076,423,0,0.00289996,1,55086
312870121,0.0865314950703945,0.045598965630997,0.828483920367535,,0.00436149103912227,0.272486,1,1,4279222,4278681,541,0.9,0.9136,2,4278750
85361721,0.0543067937754845,0.0375590168528365,0.751914241960184,,0.00525991320310262,0.932692,0.75,2,1163913,1163422,491,0.76,0.754444,2,1163465
221910981,0.0656993860029913,0.0825024564490211,0.759571209800919,,0.00491739439533971,0.945482,0.95,2,3053847,3053351,496,0.9,0.904647,2,3053392
323440561,0.0590034254170877,0.0369705332534027,0.730474732006126,,0.00428403170527254,0.436037,0.43,1,4254466,4253989,477,0.44,0.430036,1,4254034
6477541,0.0306128406697667,0.00265161699969139,0.689127105666156,,0.371185127807901,0.0211606,0,1,53653,53203,450,0,0.0000389022,1,53242
85332401,0.0425146011483772,0.0406603502523846,0.702909647779479,,0.00481192237089227,0.934477,0.75,2,1152525,1152066,459,0.75,0.754104,2,1152106
64830761,0.18800383677044,0.171394163406181,0.704441041347626,,0.00326443343272179,0.932799,0.81,2,690576,690116,460,0.77,0.767702,2,690128
