#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
46659201,0.047699876,0.034264024,0.8805668,0.025655223329641933,0.185733,0.33,1,230327,229892,435,0.23,0.23001,1,229902
53237601,0.056428447,0.029858263,0.87854254,0.026393503137689185,0.292184,0.24,1,252490,252056,434,0.22,0.206025,1,252078
5572541,0.029021783,0.1511377,0.8744939,0.025839793281653745,0.258635,0.38,1,91087,90655,432,0.21,0.209888,1,90665
24431061,0.107860126,0.0050668223,0.902834,0.020302694721299374,0.305677,0.3,1,134557,134111,446,0.23,0.2288,1,134135
16579761,0.15387565,0.11231928,0.8987854,0.012181616832779624,0.433614,0.41,1,139095,138651,444,0.38,0.387135,1,138671
28543001,0.15215044,0.094309896,0.8866396,0.014027316352897749,0.398926,0.3,1,191195,190757,438,0.33,0.328957,1,190767
54390761,0.057992935,0.10730741,0.8765182,0.026578073089700997,0.367225,0.24,1,256396,255963,433,0.23,0.2296,1,255973
7499441,0.062336713,0.032406945,0.8906882,0.025839793281653745,0.376403,0.38,1,97616,97176,440,0.21,0.219999,1,97204
34952401,0.19366887,0.13912793,0.8947368,0.014211886304909561,0.221313,0.15,1,216338,215896,442,0.18,0.178088,1,215918
21880781,0.031588618,0.113696195,0.8805668,0.022702104097452935,0.30487,0.28,1,146523,146088,435,0.26,0.259952,1,146098
15418241,0.03329774,0.0014512925,0.8967612,0.024732373569582872,0.366416,0.34,1,124376,123933,443,0.19,0.19,1,123943
40573521,0.046329867,0.017358243,0.88866395,0.02307124400147656,0.369118,0.24,1,209924,209485,439,0.18,0.19,1,209526
44950721,0.031832147,0.00034307476,0.8765182,0.024916943521594685,0.205831,0.15,1,224605,224172,433,0.04,0.04,1,224182
37606621,0.06455608,0.17130123,0.8805668,0.02307124400147656,0.267516,0.36,1,199839,199404,435,0.25,0.24984,1,199414
55325101,0.08151937,0.32898137,0.8744939,0.026578073089700997,0.303449,0.29,1,259568,259136,432,0.2,0.2,1,259146
19084841,0.104867585,0.151317,0.8825911,0.021963824289405683,0.243992,0.38,1,116361,115925,436,0.29,0.28928,1,115935
45011841,0.04113768,0.031741634,0.8643725,0.025101513473606497,0.101983,0.19,1,224820,224393,427,0.08,0.080022,1,224403
28930521,0.069921136,0.13924709,0.8663967,0.02233296419342931,0.25449,0.27,1,170472,170044,428,0.12,0.11976,1,170054
13172121,0.067888364,0.13644873,0.8866396,0.012181616832779624,0.465338,0.32,1,123563,123125,438,0.26,0.274456,1,123145
6919341,0.041640036,0.1889227,0.8663967,0.025839793281653745,0.170013,0.26,1,95540,95112,428,0.11,0.10992,1,95122
50707081,0.13256337,0.16418368,0.86842096,0.017534145441122185,0.204723,0.18,1,223672,223243,429,0.16,0.15904,1,223253
53133201,0.041807067,0.029059762,0.87854254,0.026393503137689185,0.280779,0.3,1,252145,251711,434,0.2,0.200003,1,251721
23445761,0.03257646,0.0027369563,0.8987854,0.02233296419342931,0.387386,0.38,1,151860,151416,444,0.33,0.333999,1,151434
24389041,0.057594676,0.11461324,0.88461536,0.020302694721299374,0.420524,0.39,1,134479,134042,437,0.21,0.22216,1,134071
27045041,0.28103498,0.28047785,0.87854254,0.01347360649686231,0.208478,0.26,1,185148,184714,434,0.3,0.287746,1,184732
7390521,0.061409596,0.11134461,0.8947368,0.012366186784791436,0.390776,0.22,1,97369,96927,442,0.35,0.348975,1,96940
5032781,0.03821028,0.1466151,0.8967612,0.026208933185677373,0.341127,0.52,1,89300,88857,443,0.39,0.390016,1,88867
39293281,0.12190013,0.13007899,0.88866395,0.02307124400147656,0.218227,0.35,1,205574,205135,439,0.16,0.195519,1,205158
54340021,0.036230974,0.03833508,0.8805668,0.026578073089700997,0.28803,0.22,1,256253,255818,435,0.22,0.220001,1,255828
2724361,0.031546034,0.036524445,0.8866396,0.012181616832779624,0.296002,0.37,1,75983,75545,438,0.25,0.265756,1,75561
24875481,0.26748002,0.22891225,0.8947368,0.013289036544850499,0.348381,0.29,1,176072,175630,442,0.31,0.323346,1,175649
13356081,0.27935207,0.18976025,0.8987854,0.012181616832779624,0.378682,0.42,1,124417,123973,444,0.23,0.26649,1,123998
28258261,0.0324905,0.0065879086,0.8947368,0.019010705057216686,0.483886,0.42,1,147733,147291,442,0.39,0.3848,1,147303
29033561,0.1357496,0.110003605,0.8947368,0.014027316352897749,0.324845,0.34,1,193104,192662,442,0.39,0.385491,1,192674
21368261,0.08224018,0.017924372,0.8987854,0.021040974529346623,0.281946,0.31,1,124239,123795,444,0.26,0.260394,1,123814
49923541,0.05724247,0.11559185,0.88866395,0.017534145441122185,0.221621,0.3,1,221044,220605,439,0.25,0.24984,1,220621
21038601,0.047873065,0.06884449,0.88866395,0.012181616832779624,0.335486,0.42,1,159440,159001,439,0.23,0.263891,1,159028
42861741,0.055610478,0.14730877,0.89271253,0.017718715393133997,0.295149,0.41,1,197237,196796,441,0.35,0.349888,1,196806
7113121,0.0754649,0.097214855,0.8744939,0.012181616832779624,0.257547,0.23,1,96084,95652,432,0.08,0.105548,1,95670
41087321,0.121315435,0.048079398,0.88866395,0.014211886304909561,0.174722,0.24,1,240375,239936,439,0.23,0.227552,1,239952
1016301,0.054265864,0.13878408,0.8805668,0.026578073089700997,0.122862,0.26,1,75636,75201,435,0.25,0.24976,1,75211
25042601,0.034392044,0.0061682705,0.90080965,0.020302694721299374,0.44178,0.51,1,136696,136251,445,0.37,0.37,1,136261
47062301,0.059507735,0.26509348,0.8643725,0.017534145441122185,0.199811,0.22,1,211400,210973,427,0.1,0.10008,1,210983
46979921,0.046885062,0.027950648,0.8744939,0.025655223329641933,0.168077,0.26,1,231408,230976,432,0.19,0.185981,1,230991
23711181,0.052749954,0.15621395,0.8987854,0.02233296419342931,0.226717,0.43,1,152764,152320,444,0.39,0.389992,1,152330
20242561,0.019246385,0.00050430186,0.8967612,0.021410114433370247,0.185908,0.44,1,120318,119875,443,0.35,0.334,1,119904
30210981,0.041160394,0.048998173,0.8805668,0.022702104097452935,0.21698,0.29,1,174817,174382,435,0.2,0.199993,1,174392
18671561,0.03356556,0.006557287,0.8805668,0.023809523809523808,0.362941,0.31,1,135472,135037,435,0.19,0.19,1,135047
33711601,0.08496459,0.1543734,0.8765182,0.02307124400147656,0.323509,0.23,1,186663,186230,433,0.3,0.28408,1,186249
48140981,0.13352454,0.017823458,0.8987854,0.017534145441122185,0.130048,0.24,1,215061,214617,444,0.23,0.227996,1,214639
30794321,0.18164541,0.099413246,0.8866396,0.014027316352897749,0.379006,0.21,1,200068,199630,438,0.33,0.330477,1,199642
54761201,0.036290437,0.02670252,0.8765182,0.017534145441122185,0.403285,0.19,1,237280,236847,433,0.2,0.191995,1,236865
3206161,0.033766817,0.031504385,0.8866396,0.012181616832779624,0.267154,0.32,1,78180,77742,438,0.21,0.233662,1,77760
40123721,0.056966137,0.13314515,0.8805668,0.014211886304909561,0.364838,0.29,1,236543,236108,435,0.25,0.247645,1,236120
57445241,0.29657105,0.30249798,0.8765182,0.017534145441122185,0.255511,0.28,1,246399,245966,433,0.2,0.19912,1,245976
18788861,0.029038185,0.050549045,0.8866396,0.023809523809523808,0.296699,0.29,1,135899,135461,438,0.31,0.309824,1,135471
40051441,0.04291746,0.018484833,0.8765182,0.02307124400147656,0.265229,0.18,1,208155,207722,433,0.21,0.202,1,207739
3667521,0.048423212,0.044017784,0.87854254,0.012181616832779624,0.222343,0.18,1,80351,79917,434,0.24,0.239728,1,79929
42088181,0.08208372,0.00011039829,0.8906882,0.023809523809523808,0.238225,0.28,1,214983,214543,440,0.17,0.1656,1,214564
55222141,0.06692591,0.15141492,0.88866395,0.017534145441122185,0.293615,0.38,1,238921,238482,439,0.3,0.299712,1,238492
43140081,0.07195801,0.24585047,0.87854254,0.014211886304909561,0.309186,0.14,1,248332,247898,434,0.23,0.228381,1,247910
40214241,0.10282472,0.08464005,0.8947368,0.014211886304909561,0.231414,0.23,1,236932,236490,442,0.3,0.29818,1,236505
46141841,0.07133042,0.16552344,0.88866395,0.014211886304909561,0.266717,0.4,1,260094,259655,439,0.29,0.288501,1,259669
7900901,0.055921514,0.12480309,0.89271253,0.025839793281653745,0.234543,0.39,1,99012,98571,441,0.31,0.309995,1,98581
49617381,0.033105627,0.025419282,0.8765182,0.017534145441122185,0.225671,0.28,1,220060,219627,433,0.18,0.179994,1,219637
15401361,0.032356903,0.0061058956,0.89271253,0.024732373569582872,0.294258,0.25,1,124350,123909,441,0.24,0.244,1,123929
39732801,0.108475104,0.10153387,0.87854254,0.02307124400147656,0.230966,0.28,1,207082,206648,434,0.22,0.220021,1,206658
32394481,0.073792845,0.07822875,0.87854254,0.014027316352897749,0.17769,0.27,1,206340,205906,434,0.18,0.195603,1,205927
