#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
1513201,0.10106196907472549,0.12614788270192254,0.8724696118365739,0.03386213888762471,0.270911,0.2,1,400279,399848,431,0.16,0.155344,1,399865
435561,0.16953044643527584,0.15950005541358672,0.8623481546226925,0.04699454380881587,0.00597005,0.0,1,253380,252954,426,0.08,0.0759743,1,252968
14096481,0.11063547723155064,0.06297318425615142,0.9291497722343095,542.9602106372973,0.118,0.63,1,81204,80745,459,0.74,0.730995,2,80759
23062001,0.14925064043544142,0.16315879741886913,0.9331983551198622,0.03378906941347209,0.846513,0.73,2,210272,209811,461,0.7,0.703333,2,209831
27579761,0.06952823980854131,0.12601894510715805,0.8623481546226925,0.033814352968542204,0.142617,0.08,1,228766,228340,426,0.01,0.0168078,1,228365
755281,0.13501364123832024,0.07267105463159873,0.925101189348757,542.9602106372973,0.78344,0.56,2,105749,105292,457,0.73,0.718349,2,105306
11322821,0.1288058528132527,0.15743296064037857,0.9453441037765196,0.027585875594795632,0.00918796,0.87,1,287895,287428,467,0.81,0.814994,2,287448
19752121,0.15457721248948267,0.15743296064037857,0.9595141438759536,0.027329121093058652,0.390063,0.93,1,195171,194697,474,0.92,0.910825,2,194717
5228081,0.13152741867723308,0.12647534326005452,0.8603238631799162,0.033758223476286556,0.0842755,0.04,1,116926,116501,425,0.05,0.0417217,1,116519
3120421,0.09212882935648396,0.06068080291626687,0.8704453203937976,542.9602106372973,0.032963,0.08,1,114601,114171,430,0.04,0.0412788,1,114190
13104001,0.1018881389962282,0.10830978366360379,0.8684210289510214,0.03401181753363977,0.0512193,0.11,1,332625,332196,429,0.08,0.0821388,1,332213
18620641,0.16441696249959087,0.15743296064037857,0.8765181947221264,0.03355886264455873,0.614735,0.2,1,355034,354601,433,0.1,0.112491,1,354621
21478521,0.15006261499746815,0.15743296064037857,0.8663967375082451,0.03434593971389129,0.115729,0.03,1,215177,214749,428,0.03,0.0279904,1,214769
26573681,0.13535985028331804,0.15403539991679854,0.9331983551198622,0.03335141107520846,0.287268,0.76,1,224490,224029,461,0.7,0.709258,2,224049
15878881,0.22758631216775355,0.15743296064037857,0.9392712294481907,0.029612984622541805,0.779427,0.8,2,308259,307795,464,0.85,0.83579,2,307815
18407381,0.08662355349926162,0.12350836168382594,0.941295520890967,0.0007382798080472499,0.00801331,0.81,1,198258,197793,465,0.75,0.754655,2,197810
6851761,0.18141984862750082,0.15743296064037857,0.9473683952192958,0.03355064548916094,0.545667,0.84,1,304797,304329,468,0.87,0.859584,2,304349
6663081,0.1200096194508463,0.12747708918860923,0.9595141438759536,542.9602106372973,0.863775,1.0,2,96283,95809,474,0.94,0.9404,2,95823
11187701,0.12130376305640754,0.12098943431357988,0.8643724460654688,0.033733319174542496,0.415832,0.07,1,159564,159137,427,0.1,0.0983467,1,159152
17898821,0.1375784272431991,0.16196702990682146,0.9534412695476248,0.033797160151094525,0.920892,0.86,2,304913,304442,471,0.82,0.81831,2,304466
7931881,0.1944969292292171,0.1536019869761556,0.9331983551198622,0.03362611690104522,0.125532,0.71,1,141003,140542,461,0.74,0.736675,2,140560
3793721,0.22532767274890686,0.2541093931104222,0.9392712294481907,0.03257305683237509,0.0367497,0.78,1,210960,210496,464,0.77,0.769381,2,210514
38849061,0.09148120551194595,0.12594636851230284,0.955465560990401,0.03314598219026381,0.87,0.81,2,269944,269472,472,0.84,0.835752,2,269490
5845221,0.10788867517294626,0.143075074629976,0.9433198123337433,542.9602106372973,0.87832,0.85,2,136165,135699,466,0.79,0.789676,2,135716
8905121,0.1435407936755484,0.12592605966038023,0.8724696118365739,0.03409019655435711,0.0267328,0.14,1,117888,117457,431,0.12,0.116864,1,117475
2908121,0.058801753009832855,0.06297318425615142,0.9331983551198622,0.0483649124936159,0.918283,0.72,2,262274,261813,461,0.72,0.722759,2,261827
13962021,0.06369631295715476,0.06801261332624994,0.8562752802943636,542.9602106372973,0.0106717,0.01,1,91184,90761,423,0.0,0.00161362,1,90775
11051041,0.17047364920934727,0.19269794382382335,0.9392712294481907,0.03409019655435711,0.81407,0.82,2,126256,125792,464,0.79,0.789549,2,125813
895861,0.09204728490260522,0.06311487392072777,0.880566777607679,542.9602106372973,0.691089,0.23,1,285689,285254,435,0.15,0.153234,1,285271
5758481,0.11608554891303301,0.11335173166107256,0.8623481546226925,0.03387566558958722,0.00486818,0.07,1,84654,84228,426,0.0,0.0098719,1,84247
10530281,0.10541032313465452,0.18891955276845426,0.8643724460654688,0.026902587519025876,0.0164898,0.07,1,157052,156625,427,0.0,0.00332416,1,156647
652081,0.05037333718407103,0.06468794406344643,0.8663967375082451,0.04731058824719226,0.0961591,0.17,1,94090,93662,428,0.01,0.0380598,1,93682
4121741,0.08906594396021418,0.10501770302365283,0.8846153604932314,542.9602106372973,0.716717,0.27,1,267328,266891,437,0.32,0.317866,1,266905
15072741,0.14362486174888953,0.15743296064037857,0.9493926866620721,0.03362017526560375,0.595751,0.86,1,304766,304297,469,0.85,0.846402,2,304317
31004921,0.08816138410916072,0.12727667702971404,0.9574898524331773,0.034061373301577186,0.00197575,0.98,1,241220,240747,473,0.94,0.938,2,240765
5433801,0.20571599500174245,0.2395924998097729,0.8603238631799162,0.03400183052938707,0.00987709,0.0,1,434071,433646,425,0.01,0.0100239,1,433664
16577281,0.14753079377181683,0.15743296064037857,0.8623481546226925,0.03363964360300773,0.330435,0.03,1,168196,167770,426,0.03,0.0260256,1,167790
248201,0.1255831907597698,0.12594636851230284,0.8603238631799162,0.031007751937984496,0.00501275,0.01,1,152872,152447,425,0.0,0.000694807,1,152465
2257461,0.07530512021040431,0.06287274202726285,0.8684210289510214,0.04790475179133988,0.0980686,0.14,1,378702,378273,429,0.11,0.1116,1,378287
7146881,0.1083131164212784,0.08836507417895616,0.8603238631799162,0.03416630005511815,0.0305926,0.06,1,428808,428383,425,0.03,0.0294151,1,428407
17016481,0.10993375329478744,0.09823816743959622,0.8603238631799162,0.0338588520254656,0.0329734,0.04,1,185338,184913,425,0.0,0.00563202,1,184933
6957621,0.14836406137305755,0.1435591809839452,0.9433198123337433,0.03401308171139328,0.841512,0.81,2,240123,239657,466,0.81,0.811937,2,239675
4716041,0.14960016173098362,0.18891955276845426,0.9574898524331773,0.01402984470840476,0.878192,0.83,2,270391,269918,473,0.84,0.83208,2,269940
8508881,0.12933549744792358,0.11964905008668769,0.941295520890967,0.03426996263090561,0.796,0.77,2,96010,95545,465,0.77,0.767717,2,95563
32841121,0.11444330354787718,0.12594636851230284,0.8603238631799162,0.03393748388173364,0.0101293,0.03,1,247925,247500,425,0.01,0.01012,1,247516
5644301,0.12325436317462518,0.11335330599067896,0.8603238631799162,0.03400183052938707,0.016336,0.0,1,434776,434351,425,0.01,0.0103048,1,434369
1896761,0.16333180613075948,0.1780393608585977,0.8562752802943636,0.04799577258959228,0.0145539,0.0,1,258239,257816,423,0.03,0.0249464,1,257830
33579561,0.11755839632177534,0.12601815794235485,0.8663967375082451,0.03400777216482855,0.0561426,0.08,1,250415,249987,428,0.04,0.0443147,1,250005
3688481,0.14693742774572038,0.15489797510814718,0.9493926866620721,0.03257305683237509,0.558862,0.85,1,210572,210103,469,0.84,0.84002,2,210122
8970181,0.1824545326070842,0.15743296064037857,0.8866396519360077,0.008527511036271787,0.0522294,0.26,1,148394,147956,438,0.25,0.24414,1,147976
3089641,0.10366318983559275,0.16126173024315255,0.8582995717371399,542.9602106372973,0.0778314,0.07,1,114503,114079,424,0.04,0.0388911,1,114093
634621,0.08116117917290004,0.21126873586096243,0.8684210289510214,0.04731058824719226,0.0269512,0.16,1,94042,93613,429,0.14,0.136127,1,93627
4747061,0.12742322480029114,0.15743296064037857,0.9028339834782179,0.022614496579134998,0.210902,0.48,1,415248,414802,446,0.35,0.361632,1,414822
