#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),rtt_ratio_real,ack_ewma,send_ack_ewma_norm,rtt_ratio_norm,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
13477261,1629.17,1575.41,1632,1460,2.53416149068323,0.881075351392862,0.842704081905567,0.883116883116883,0.74915,0,2,14092474,14090842,1632
13486021,1748.28,1677.53,1752,1460,2.72049689440994,0.945491517357374,0.897329189556398,0.948051948051948,0.92871,0,2,14102146,14100394,1752
13502081,1081.02,1100.33,1080,1460,1.67701863354037,0.584629029728458,0.588578581095177,0.584415584415585,0.44151,0,1,14117050,14115970,1080
13513761,1487.82,1484.38,1488,1460,2.31055900621118,0.804631517465537,0.794011136846272,0.805194805194805,0.740986,0,2,14127874,14126386,1488
13515221,1556.39,1487.82,1560,1460,2.42236024844721,0.841715024309518,0.795851230562673,0.844155844155844,0.758394,0,2,14129434,14127874,1560
13519601,1680.84,1696.79,1680,1460,2.60869565217391,0.909019128534885,0.907631574724387,0.909090909090909,0.924777,0,2,14134378,14132698,1680
13525441,1801.08,1821.65,1800,1460,2.79503105590062,0.974046412520889,0.974420557698171,0.974025974025974,0.930154,0,2,14141578,14139778,1800
13526901,1731.65,1801.08,1728,1460,2.6832298136646,0.936497807005684,0.963417439167251,0.935064935064935,0.906062,0,2,14143306,14141578,1728
13531281,1702.86,1681.27,1704,1460,2.64596273291925,0.920927817767851,0.89932975656202,0.922077922077922,0.901108,0,2,14148394,14146690,1704
13532741,1726.74,1702.86,1728,1460,2.6832298136646,0.93384241808044,0.910878484276292,0.935064935064935,0.942443,0,2,14150122,14148394,1728
13548801,1461.48,1413.54,1464,1460,2.27329192546584,0.790386518628284,0.756118044151551,0.792207792207792,0.740729,0,2,14166946,14165482,1464
13550261,1577.87,1461.48,1584,1460,2.45962732919255,0.853331674841948,0.781761675769068,0.857142857142857,0.758292,0,2,14168530,14166946,1584
13554641,1653.48,1605.64,1656,1460,2.57142857142857,0.894222501041064,0.858874440349404,0.896103896103896,0.900291,0,2,14173354,14171698,1656
13556101,1769.87,1653.48,1776,1460,2.75776397515528,0.957167657254728,0.884464580870514,0.961038961038961,0.942116,0,2,14175130,14173354,1776
13570701,1487.81,1484.27,1488,1460,2.31055900621118,0.804626109341453,0.793952296640224,0.805194805194805,0.7414,0,2,14190610,14189122,1488
13572161,1556.39,1487.81,1560,1460,2.42236024844721,0.841715024309518,0.795845881453032,0.844155844155844,0.78256,0,2,14192170,14190610,1560
13576541,1749.35,1699.07,1752,1460,2.72049689440994,0.946070186634362,0.908851171722467,0.948051948051948,0.916724,0,2,14197234,14195482,1752
13598441,1159.38,1299.6,1152,1460,1.7888198757764,0.627007090050674,0.695170288905412,0.623376623376624,0.485889,0,1,14221858,14220706,1152
13608661,1508.33,1438.56,1512,1460,2.34782608695652,0.815723579961819,0.769501516472583,0.818181818181818,0.728664,0,2,14231290,14229778,1512
13610121,1534.62,1508.33,1536,1460,2.38509316770186,0.829941538178652,0.806822254435749,0.831168831168831,0.765466,0,2,14232826,14231290,1536
13614501,1724.21,1652.28,1728,1460,2.6832298136646,0.932474162687189,0.88382268771363,0.935064935064935,0.90699,0,2,14237794,14236066,1728
13615961,1750.61,1724.21,1752,1460,2.72049689440994,0.946751610268946,0.922298833359187,0.948051948051948,0.908796,0,2,14239546,14237794,1752
13630561,1102.67,1077.5,1104,1460,1.71428571428571,0.596337618370316,0.576366563785458,0.597402597402597,0.445293,0,1,14253178,14252074,1104
13632021,1217.93,1102.67,1224,1460,1.90062111801242,0.658671656562488,0.589830272751101,0.662337662337662,0.460117,0,1,14254402,14253178,1224
13642241,1508.22,1436.39,1512,1460,2.34782608695652,0.815664090596895,0.768340759680551,0.818181818181818,0.763675,0,2,14263858,14262346,1512
13648081,1678.74,1654.73,1680,1460,2.60869565217391,0.907883422477245,0.885133219575602,0.909090909090909,0.923822,0,2,14270434,14268754,1680
13649541,1793.94,1678.74,1800,1460,2.79503105590062,0.970185011924914,0.897976431822923,0.974025974025974,0.927529,0,2,14272234,14270434,1800
13658301,856.878,1177.56,840,1460,1.30434782608696,0.463410254884888,0.629889754850305,0.454545454545455,0.275815,0,1,14280778,14279938,840
13678741,1467.19,1527.76,1464,1460,2.27329192546584,0.793474557480247,0.81721557446763,0.792207792207792,0.774847,0,2,14297722,14296258,1464
13684581,1680.96,1699.24,1680,1460,2.60869565217391,0.909084026023893,0.908942106586359,0.909090909090909,0.92718,0,2,14304346,14302666,1680
13703561,1485.53,1438.62,1488,1460,2.31055900621118,0.803393057050301,0.769533611130427,0.805194805194805,0.736325,0,2,14323522,14322034,1488
13705021,1556.28,1485.53,1560,1460,2.42236024844721,0.841655534944594,0.794626284454952,0.844155844155844,0.79253,0,2,14325082,14323522,1560
13710861,1703.76,1699.25,1704,1460,2.64596273291925,0.921414548935411,0.908947455695999,0.922077922077922,0.944433,0,2,14331730,14330026,1704
13719621,1413.48,1365.66,1416,1460,2.19875776397516,0.764427523025088,0.730506507191878,0.766233766233766,0.459924,0,1,14341690,14340274,1416
13724001,1101.53,1054.61,1104,1460,1.71428571428571,0.59572109222474,0.564122451817895,0.597402597402597,0.426635,0,1,14344858,14343754,1104
13725461,1172.28,1101.53,1176,1460,1.82608695652174,0.633983570119033,0.589220474252061,0.636363636363636,0.440654,0,1,14346034,14344858,1176
13735681,1507.19,1415.87,1512,1460,2.34782608695652,0.815107053816243,0.757364386697834,0.818181818181818,0.72726,0,2,14355490,14353978,1512
13737141,1534.56,1507.19,1536,1460,2.38509316770186,0.829909089434148,0.806212455936709,0.831168831168831,0.764904,0,2,14357026,14355490,1536
13741521,1700.27,1629.48,1704,1460,2.64596273291925,0.919527113630095,0.871626717732833,0.922077922077922,0.900234,0,2,14361946,14360242,1704
13742981,1749.41,1700.27,1752,1460,2.72049689440994,0.946102635378866,0.909493064879351,0.948051948051948,0.930094,0,2,14363698,14361946,1752
13751741,1563.66,1633.22,1560,1460,2.42236024844721,0.845646730518585,0.873627284738455,0.844155844155844,0.79413,0,2,14373802,14372242,1560
13756121,1656.96,1675.15,1656,1460,2.57142857142857,0.896104528222296,0.896056101461912,0.896103896103896,0.908344,0,2,14378722,14377066,1656
13760501,1799.93,1798.5,1800,1460,2.79503105590062,0.973424478251229,0.96203736887995,0.974025974025974,0.937254,0,2,14384098,14382298,1800
13767801,1464.91,1482.1,1464,1460,2.27329192546584,0.792241505189095,0.792791539848192,0.792207792207792,0.726458,0,2,14391538,14390074,1464
13773641,1655.76,1651.13,1656,1460,2.57142857142857,0.895455553332216,0.88320754010495,0.896103896103896,0.903765,0,2,14397946,14396290,1656
13775101,1769.99,1655.76,1776,1460,2.75776397515528,0.957232554743736,0.885684177868594,0.961038961038961,0.931506,0,2,14399722,14397946,1776
13786781,1483.2,1392.02,1488,1460,2.31055900621118,0.802132964138729,0.744606760204764,0.805194805194805,0.71126,0,2,14412298,14410810,1488
13788241,1510.56,1483.2,1512,1460,2.34782608695652,0.81692959163255,0.793379941908669,0.818181818181818,0.734504,0,2,14413810,14412298,1512
13789701,1534.73,1510.56,1536,1460,2.38509316770186,0.830001027543576,0.808015105885625,0.831168831168831,0.767802,0,2,14415346,14413810,1536
13794081,1725.35,1675.08,1728,1460,2.6832298136646,0.933090688832765,0.896018657694427,0.935064935064935,0.933059,0,2,14420338,14418610,1728
13795541,1796.27,1725.35,1800,1460,2.79503105590062,0.971445104836485,0.922908631858227,0.974025974025974,0.949224,0,2,14422138,14420338,1800
13801381,1427.11,1638.12,1416,1460,2.19875776397516,0.771798796151579,0.876248348462398,0.766233766233766,0.72342,0,2,14428738,14427322,1416
13810141,1750.5,1722.05,1752,1460,2.72049689440994,0.946692120904022,0.921143425676796,0.948051948051948,0.932107,0,2,14438506,14436754,1752
13820361,1179.31,1242.26,1176,1460,1.82608695652174,0.637785481350084,0.664498494225636,0.636363636363636,0.490469,0,1,14449570,14448394,1176
13830581,1506.05,1393.01,1512,1460,2.34782608695652,0.814490527670667,0.745136322059193,0.818181818181818,0.725139,0,2,14458978,14457466,1512
13832041,1534.5,1506.05,1536,1460,2.38509316770186,0.829876640689644,0.80560265743767,0.831168831168831,0.752055,0,2,14460514,14458978,1536
13833501,1558.73,1534.5,1560,1460,2.42236024844721,0.842980525345174,0.820820874365462,0.844155844155844,0.798822,0,2,14462074,14460514,1560
13845181,1253.89,1365.78,1248,1460,1.93788819875776,0.678119270768549,0.730570696507566,0.675324675324675,0.450263,0,1,14475202,14473954,1248
13852481,1101.59,1055.83,1104,1460,1.71428571428571,0.595753540969244,0.56477504319406,0.597402597402597,0.407705,0,1,14480458,14479354,1104
13853941,1149.48,1101.59,1152,1460,1.7888198757764,0.621653047207515,0.589252568909905,0.623376623376624,0.445082,0,1,14481610,14480458,1152
13855401,1197.47,1149.48,1200,1460,1.86335403726708,0.647606634686626,0.614869454979219,0.649350649350649,0.472033,0,1,14482810,14481610,1200
13862701,1414.62,1388.33,1416,1460,2.19875776397516,0.765044049170664,0.742632938747346,0.766233766233766,0.70165,0,2,14489458,14488042,1416
13864161,1529.93,1414.62,1536,1460,2.38509316770186,0.827405127983257,0.756695747992747,0.831168831168831,0.74266,0,2,14490994,14489458,1536
13865621,1558.5,1529.93,1560,1460,2.42236024844721,0.842856138491242,0.818376331259662,0.844155844155844,0.783064,0,2,14492554,14490994,1560
13867081,1605.52,1558.5,1608,1460,2.49689440993789,0.868285137934205,0.833658737503143,0.87012987012987,0.799226,0,2,14494162,14492554,1608
13870001,1721.99,1607.88,1728,1460,2.6832298136646,0.931273559140541,0.860072640908921,0.935064935064935,0.904276,0,2,14497498,14495770,1728
13871461,1750.5,1721.99,1752,1460,2.72049689440994,0.946692120904022,0.921111331018952,0.948051948051948,0.93171,0,2,14499250,14497498,1752
13874381,1798.74,1774.72,1800,1460,2.79503105590062,0.972780911485233,0.949317186154365,0.974025974025974,0.939874,0,2,14502826,14501026,1800
13878761,1098.79,1455.72,1080,1460,1.67701863354037,0.594239266225724,0.778680588616025,0.584415584415585,0.447272,0,1,14507098,14506018,1080
13893361,1534.56,1507.24,1536,1460,2.38509316770186,0.829909089434148,0.806239201484913,0.831168831168831,0.789005,0,2,14520346,14518810,1536
13894821,1627.13,1534.56,1632,1460,2.53416149068323,0.879972094079727,0.820852969023306,0.883116883116883,0.789602,0,2,14521978,14520346,1632
13899201,1726.51,1698.11,1728,1460,2.6832298136646,0.933718031226509,0.90833765719696,0.935064935064935,0.948375,0,2,14526994,14525266,1728
13906501,1175.28,1617.6,1152,1460,1.7888198757764,0.635606007344233,0.865271975479681,0.623376623376624,0.440857,0,1,14535178,14534026,1152
13912341,1101.43,1052.54,1104,1460,1.71428571428571,0.5956670109839,0.56301518612227,0.597402597402597,0.419622,0,1,14539354,14538250,1104
13913801,1172.27,1101.43,1176,1460,1.82608695652174,0.633978161994949,0.589166983155654,0.636363636363636,0.437849,0,1,14540530,14539354,1176
13915261,1175.81,1172.27,1176,1460,1.82608695652174,0.635892637920684,0.627060075850375,0.636363636363636,0.48114,0,1,14541706,14540530,1176
13924021,1463.81,1460.22,1464,1460,2.27329192546584,0.791646611539855,0.78108768795434,0.792207792207792,0.720137,0,2,14549890,14548426,1464
13925481,1532.39,1463.81,1536,1460,2.38509316770186,0.82873552650792,0.783008018315351,0.831168831168831,0.750055,0,2,14551426,14549890,1536
13926941,1558.62,1532.39,1560,1460,2.42236024844721,0.84292103598025,0.819692212231274,0.844155844155844,0.798022,0,2,14552986,14551426,1560
13931321,1679.87,1677.42,1680,1460,2.60869565217391,0.908494540498737,0.897270349350351,0.909090909090909,0.925393,0,2,14557978,14556298,1680
13947381,1461.41,1412.27,1464,1460,2.27329192546584,0.790348661759696,0.755438707227182,0.792207792207792,0.714259,0,2,14574274,14572810,1464
13948841,1532.27,1461.41,1536,1460,2.38509316770186,0.828670629018912,0.781724232001583,0.831168831168831,0.735704,0,2,14575810,14574274,1536
13950301,1535.81,1532.27,1536,1460,2.38509316770186,0.830585104944648,0.819628022915586,0.831168831168831,0.792282,0,2,14577346,14575810,1536
13956141,1726.62,1700.39,1728,1460,2.6832298136646,0.933777520591432,0.909557254195039,0.935064935064935,0.949994,0,2,14584042,14582314,1728
13972201,1438.62,1412.39,1440,1460,2.2360248447205,0.778023546972262,0.755502896542871,0.779220779220779,0.710405,0,2,14600098,14598658,1440
13973661,1531.13,1438.62,1536,1460,2.38509316770186,0.828054102873336,0.769533611130427,0.831168831168831,0.746162,0,2,14601634,14600098,1536
13975121,1558.56,1531.13,1560,1460,2.42236024844721,0.842888587235746,0.819018224416546,0.844155844155844,0.796465,0,2,14603194,14601634,1560
13980961,1748.28,1677.59,1752,1460,2.72049689440994,0.945491517357374,0.897361284214242,0.948051948051948,0.940982,0,2,14609890,14608138,1752
13989721,1204.71,1294.18,1200,1460,1.86335403726708,0.651522116523442,0.692271071480152,0.649350649350649,0.499289,0,1,14618698,14617498,1200
13998481,1462.67,1437.42,1464,1460,2.27329192546584,0.791030085394279,0.768891717973543,0.792207792207792,0.730414,0,2,14626858,14625394,1464
13999941,1555.13,1462.67,1560,1460,2.42236024844721,0.841033600674934,0.782398219816312,0.844155844155844,0.766166,0,2,14628418,14626858,1560
14005781,1703.81,1700.28,1704,1460,2.64596273291925,0.921441589555831,0.909498413988991,0.922077922077922,0.932526,0,2,14635042,14633338,1704
14014541,1702.99,1683.78,1704,1460,2.64596273291925,0.920998123380943,0.900672383081836,0.922077922077922,0.915971,0,2,14645602,14643898,1704
14016001,1749.55,1702.99,1752,1460,2.72049689440994,0.946178349116042,0.910948022701621,0.948051948051948,0.948389,0,2,14647354,14645602,1752
14029141,1441.01,1460.23,1440,1460,2.2360248447205,0.779316088628338,0.781093037063981,0.779220779220779,0.741169,0,2,14661274,14659834,1440
14036441,1724.33,1654.68,1728,1460,2.6832298136646,0.932539060176197,0.885106474027398,0.935064935064935,0.921596,0,2,14669458,14667730,1728
14052501,1561.4,1587.96,1560,1460,2.42236024844721,0.844424494475601,0.849417214504646,0.844155844155844,0.780252,0,2,14688730,14687170,1560
14056881,1703.64,1696.8,1704,1460,2.64596273291925,0.921349651446403,0.907636923834028,0.922077922077922,0.918976,0,2,14693698,14691994,1704
14058341,1772.38,1703.64,1776,1460,2.75776397515528,0.958525096399812,0.911295714828267,0.961038961038961,0.94959,0,2,14695474,14693698,1776
14064181,1081.86,1573.14,1056,1460,1.63975155279503,0.585083312151514,0.841489834017128,0.571428571428571,0.40567,0,1,14701714,14700658,1056
14087541,1725.47,1677.47,1728,1460,2.6832298136646,0.933155586321773,0.897297094898554,0.935064935064935,0.935237,0,2,14723482,14721754,1728
14091921,1823.93,1822.61,1824,1460,2.83229813664596,0.986403976052827,0.974934072223678,0.987012987012987,0.936095,0,2,14728930,14727106,1824
14099221,1700.47,1633.38,1704,1460,2.64596273291925,0.919635276111775,0.873712870492707,0.922077922077922,0.907483,0,2,14737378,14735674,1704
14100681,1749.42,1700.47,1752,1460,2.72049689440994,0.94610804350295,0.909600047072165,0.948051948051948,0.920993,0,2,14739130,14737378,1752
14118201,1485.53,1438.62,1488,1460,2.31055900621118,0.803393057050301,0.769533611130427,0.805194805194805,0.724589,0,2,14757298,14755810,1488
14119661,1533.48,1485.53,1536,1460,2.38509316770186,0.829325012033076,0.794626284454952,0.831168831168831,0.763836,0,2,14758834,14757298,1536
14125501,1725.53,1678.61,1728,1460,2.6832298136646,0.933188035066277,0.897906893397594,0.935064935064935,0.924114,0,2,14765482,14763754,1728
14145941,1487.87,1485.47,1488,1460,2.31055900621118,0.804658558085957,0.794594189797108,0.805194805194805,0.741724,0,2,14785594,14784106,1488
14147401,1556.39,1487.87,1560,1460,2.42236024844721,0.841715024309518,0.795877976110876,0.844155844155844,0.78269,0,2,14787154,14785594,1560
14154701,1801.01,1820.27,1800,1460,2.79503105590062,0.974008555652301,0.973682380567755,0.974025974025974,0.933637,0,2,14795842,14794042,1800
14173681,1724.41,1656.3,1728,1460,2.6832298136646,0.932582325168869,0.885973029789192,0.935064935064935,0.902841,0,2,14817994,14816266,1728
14183901,874.773,1079.46,864,1460,1.3416149068323,0.473088092933204,0.577414989275035,0.467532467532468,0.282065,0,1,14828554,14827690,864
14192661,1173.47,1125.47,1176,1460,1.82608695652174,0.634627136885029,0.602026242731897,0.636363636363636,0.463328,0,1,14834842,14833666,1176
14202881,1509.36,1459.14,1512,1460,2.34782608695652,0.816280616742471,0.780509984113144,0.818181818181818,0.741539,0,2,14844370,14842858,1512
14204341,1557.47,1509.36,1560,1460,2.42236024844721,0.84229910171059,0.807373212728741,0.844155844155844,0.782616,0,2,14845930,14844370,1560
14205801,1605.47,1557.47,1608,1460,2.49689440993789,0.868258097313785,0.83310777921015,0.87012987012987,0.799046,0,2,14847538,14845930,1608
14210181,1727.7,1721.99,1728,1460,2.6832298136646,0.934361597992504,0.921111331018952,0.935064935064935,0.938899,0,2,14852602,14850874,1728
14226241,1485.53,1438.67,1488,1460,2.31055900621118,0.803393057050301,0.769560356678631,0.805194805194805,0.701088,0,2,14869426,14867938,1488
14227701,1487.88,1485.53,1488,1460,2.31055900621118,0.804663966210041,0.794626284454952,0.805194805194805,0.766435,0,2,14870914,14869426,1488
14229161,1601.99,1487.88,1608,1460,2.49689440993789,0.866376070132553,0.795883325220517,0.87012987012987,0.792574,0,2,14872522,14870914,1608
14233541,1749.36,1699.18,1752,1460,2.72049689440994,0.946075594758446,0.908910011928515,0.948051948051948,0.941365,0,2,14877586,14875834,1752
14240841,1167.36,1459.2,1152,1460,1.7888198757764,0.631322773069705,0.780542078770989,0.623376623376624,0.452536,0,1,14885626,14884474,1152
14249601,1148.33,1078.61,1152,1460,1.7888198757764,0.621031112937855,0.576960314955576,0.623376623376624,0.441881,0,1,14891890,14890738,1152
14251061,1197.42,1148.33,1200,1460,1.86335403726708,0.647579594066206,0.614254307370538,0.649350649350649,0.482752,0,1,14893090,14891890,1200
14252521,1245.47,1197.42,1248,1460,1.93788819875776,0.673565630289821,0.640513086596736,0.675324675324675,0.499101,0,1,14894338,14893090,1248
14261281,1508.27,1437.48,1512,1460,2.34782608695652,0.815691131217315,0.768923812631388,0.818181818181818,0.728444,0,2,14902618,14901106,1512
14262741,1534.61,1508.27,1536,1460,2.38509316770186,0.829936130054568,0.806790159777905,0.831168831168831,0.765378,0,2,14904154,14902618,1536
14267121,1702.55,1675.08,1704,1460,2.64596273291925,0.920760165921247,0.896018657694427,0.922077922077922,0.916104,0,2,14909122,14907418,1704
14268581,1772.33,1702.55,1776,1460,2.75776397515528,0.958498055779392,0.910712661877431,0.961038961038961,0.948442,0,2,14910898,14909122,1776
14281721,1747.19,1655.9,1752,1460,2.72049689440994,0.944902031832218,0.885759065403564,0.948051948051948,0.929179,0,2,14926498,14924746,1752
14294861,1505.99,1391.9,1512,1460,2.34782608695652,0.814458078926163,0.744542570889076,0.818181818181818,0.71465,0,2,14940562,14939050,1512
14296321,1511.7,1505.99,1512,1460,2.34782608695652,0.817546117778126,0.805570562779825,0.818181818181818,0.78386,0,2,14942074,14940562,1512
14300701,1700.38,1631.7,1704,1460,2.64596273291925,0.919586602995019,0.872814220073069,0.922077922077922,0.913447,0,2,14947042,14945338,1704
14302161,1772.22,1700.38,1776,1460,2.75776397515528,0.958438566414468,0.909551905085399,0.961038961038961,0.935379,0,2,14948818,14947042,1776
14309461,1098.96,1459.14,1080,1460,1.67701863354037,0.594331204335152,0.780509984113144,0.584415584415585,0.449498,0,1,14956738,14955658,1080
14322601,1509.47,1461.47,1512,1460,2.34782608695652,0.816340106107395,0.781756326659428,0.818181818181818,0.779216,0,2,14968570,14967058,1512
14324061,1625.87,1509.47,1632,1460,2.53416149068323,0.879290670445143,0.807432052934789,0.883116883116883,0.797686,0,2,14970202,14968570,1632
14328441,1657.02,1676.44,1656,1460,2.57142857142857,0.8961369769668,0.896746136605562,0.896103896103896,0.932572,0,2,14975146,14973490,1656
14337201,1487.69,1481.88,1488,1460,2.31055900621118,0.804561211852445,0.792673859436097,0.805194805194805,0.725166,0,2,14985274,14983786,1488
14338661,1487.98,1487.69,1488,1460,2.31055900621118,0.804718047450881,0.795781692137344,0.805194805194805,0.752066,0,2,14986762,14985274,1488
14340121,1556.4,1487.98,1560,1460,2.42236024844721,0.841720432433602,0.795936816316924,0.844155844155844,0.762827,0,2,14988322,14986762,1560
14347421,1748.28,1677.59,1752,1460,2.72049689440994,0.945491517357374,0.897361284214242,0.948051948051948,0.941152,0,2,14996578,14994826,1752
14360561,1439.87,1437.49,1440,1460,2.2360248447205,0.778699562482762,0.768929161741028,0.779220779220779,0.727318,0,2,15010378,15008938,1440
14362021,1553.99,1439.87,1560,1460,2.42236024844721,0.840417074529358,0.770202249835515,0.844155844155844,0.752927,0,2,15011938,15010378,1560
14363481,1559.7,1553.99,1560,1460,2.42236024844721,0.843505113381322,0.831246289055187,0.844155844155844,0.775171,0,2,15013498,15011938,1560
14367861,1724.22,1652.34,1728,1460,2.6832298136646,0.932479570811273,0.883854782371474,0.935064935064935,0.907611,0,2,15018466,15016738,1728
14381001,1438.68,1413.61,1440,1460,2.2360248447205,0.778055995716766,0.756155487919036,0.779220779220779,0.713716,0,2,15032458,15031018,1440
14382461,1531.13,1438.68,1536,1460,2.38509316770186,0.828054102873336,0.769565705788272,0.831168831168831,0.735486,0,2,15033994,15032458,1536
14383921,1535.76,1531.13,1536,1460,2.38509316770186,0.830558064324228,0.819018224416546,0.831168831168831,0.768194,0,2,15035530,15033994,1536
14389761,1727.75,1723.07,1728,1460,2.6832298136646,0.934388638612924,0.921689034860148,0.935064935064935,0.939298,0,2,15042202,15040474,1728
14405821,1483.13,1390.68,1488,1460,2.31055900621118,0.802095107270141,0.74388997951291,0.805194805194805,0.706739,0,2,15058354,15056866,1488
14407281,1510.56,1483.13,1512,1460,2.34782608695652,0.81692959163255,0.793342498141184,0.818181818181818,0.756696,0,2,15059866,15058354,1512
14408741,1580.33,1510.56,1584,1460,2.45962732919255,0.854662073366611,0.808015105885625,0.857142857142857,0.776678,0,2,15061450,15059866,1584
14413121,1724.22,1652.39,1728,1460,2.6832298136646,0.932479570811273,0.883881527919678,0.935064935064935,0.919707,0,2,15066418,15064690,1728
14414581,1773.41,1724.22,1776,1460,2.75776397515528,0.959082133180464,0.922304182468828,0.961038961038961,0.937883,0,2,15068194,15066418,1776
14427721,1487.76,1483.14,1488,1460,2.31055900621118,0.804599068721033,0.793347847250825,0.805194805194805,0.753128,0,2,15082210,15080722,1488
14429181,1579.19,1487.76,1584,1460,2.45962732919255,0.854045547221036,0.795819135904829,0.857142857142857,0.799251,0,2,15083794,15082210,1584
14433561,1726.61,1700.27,1728,1460,2.6832298136646,0.933772112467349,0.909493064879351,0.935064935064935,0.948992,0,2,15088858,15087130,1728
14446701,1487.81,1484.28,1488,1460,2.31055900621118,0.804626109341453,0.793957645749865,0.805194805194805,0.753927,0,2,15102898,15101410,1488
14448161,1579.19,1487.81,1584,1460,2.45962732919255,0.854045547221036,0.795845881453032,0.857142857142857,0.787571,0,2,15104482,15102898,1584
14454001,1748.33,1678.68,1752,1460,2.72049689440994,0.945518557977794,0.897944337165079,0.948051948051948,0.941522,0,2,15111178,15109426,1752
14465681,1462.62,1436.4,1464,1460,2.27329192546584,0.791003044773859,0.768346108790192,0.792207792207792,0.720298,0,2,15123514,15122050,1464
14467141,1532.33,1462.62,1536,1460,2.38509316770186,0.828703077763416,0.782371474268108,0.831168831168831,0.774119,0,2,15125050,15123514,1536
14471521,1700.33,1630.61,1704,1460,2.64596273291925,0.919559562374599,0.872231167122233,0.922077922077922,0.912824,0,2,15129994,15128290,1704
14472981,1772.22,1700.33,1776,1460,2.75776397515528,0.958438566414468,0.909525159537195,0.961038961038961,0.923129,0,2,15131770,15129994,1776
14477361,1846.62,1820.45,1848,1460,2.8695652173913,0.99867500959942,0.973778664541287,1,0.94708,0,2,15137194,15135346,1848
14480281,1548.18,1779.53,1536,1460,2.38509316770186,0.837274954436555,0.951890107891541,0.831168831168831,0.769533,0,2,15140506,15138970,1536
14493421,1486.61,1460.28,1488,1460,2.31055900621118,0.803977134451373,0.781119782612184,0.805194805194805,0.725876,0,2,15152890,15151402,1488
14494881,1533.53,1486.61,1536,1460,2.38509316770186,0.829352052653496,0.795203988296148,0.831168831168831,0.77635,0,2,15154426,15152890,1536
14500721,1748.28,1677.53,1752,1460,2.72049689440994,0.945491517357374,0.897329189556398,0.948051948051948,0.940467,0,2,15161098,15159346,1752
14510941,1725.41,1676.25,1728,1460,2.6832298136646,0.933123137577269,0.896644503522389,0.935064935064935,0.900318,0,2,15173026,15171298,1728
14512401,1727.87,1725.41,1728,1460,2.6832298136646,0.934453536101932,0.922940726516071,0.935064935064935,0.930127,0,2,15174754,15173026,1728
14531381,1461.53,1414.62,1464,1460,2.27329192546584,0.790413559248703,0.756695747992747,0.792207792207792,0.704499,0,2,15194194,15192730,1464
14532841,1509.48,1461.53,1512,1460,2.34782608695652,0.816345514231479,0.781788421317272,0.818181818181818,0.755799,0,2,15195706,15194194,1512
14538681,1747.13,1654.67,1752,1460,2.72049689440994,0.944869583087714,0.885101124917758,0.948051948051948,0.926021,0,2,15202330,15200578,1752
14545981,1776.18,1779.53,1776,1460,2.75776397515528,0.960580183551732,0.951890107891541,0.961038961038961,0.940058,0,2,15211330,15209554,1776
14547441,1753.21,1776.18,1752,1460,2.72049689440994,0.948157722530786,0.950098156161907,0.948051948051948,0.922023,0,2,15213082,15211330,1752
14556201,1348.62,1436.33,1344,1460,2.08695652173913,0.729350430216271,0.768308665022707,0.727272727272727,0.45279,0,1,15222946,15221602,1344
14562041,1125.48,1077.58,1128,1460,1.75155279503106,0.608673549405918,0.576409356662583,0.61038961038961,0.440183,0,1,15227194,15226066,1128
14563501,1196.27,1125.48,1200,1460,1.86335403726708,0.646957659796546,0.602031591841538,0.649350649350649,0.458073,0,1,15228394,15227194,1200
14573721,1507.19,1415.76,1512,1460,2.34782608695652,0.815107053816243,0.757305546491786,0.818181818181818,0.75092,0,2,15237874,15236362,1512
14575181,1580.16,1507.19,1584,1460,2.45962732919255,0.854570135257183,0.806212455936709,0.857142857142857,0.774368,0,2,15239458,15237874,1584
14581021,1748.33,1678.62,1752,1460,2.72049689440994,0.945518557977794,0.897912242507235,0.948051948051948,0.941184,0,2,15246130,15244378,1752
14600001,1205.66,1313.27,1200,1460,1.86335403726708,0.652035888311422,0.702482521784249,0.649350649350649,0.468464,0,1,15267850,15266650,1200
14601461,1131.88,1205.66,1128,1460,1.75155279503106,0.612134748819677,0.644920752940673,0.61038961038961,0.457385,0,1,15268978,15267850,1128
14611681,1508.22,1436.39,1512,1460,2.34782608695652,0.815664090596895,0.768340759680551,0.818181818181818,0.727769,0,2,15278386,15276874,1512
14613141,1534.61,1508.22,1536,1460,2.38509316770186,0.829936130054568,0.806763414229701,0.831168831168831,0.765108,0,2,15279922,15278386,1536
14618981,1726.61,1700.27,1728,1460,2.6832298136646,0.933772112467349,0.909493064879351,0.935064935064935,0.913299,0,2,15286570,15284842,1728
14630661,1461.48,1413.65,1464,1460,2.27329192546584,0.790386518628284,0.756176884357599,0.792207792207792,0.708793,0,2,15299362,15297898,1464
14632121,1509.47,1461.48,1512,1460,2.34782608695652,0.816340106107395,0.781761675769068,0.818181818181818,0.769517,0,2,15300874,15299362,1512
14633581,1603.07,1509.47,1608,1460,2.49689440993789,0.866960147533625,0.807432052934789,0.87012987012987,0.793807,0,2,15302482,15300874,1608
14637961,1702.62,1676.39,1704,1460,2.64596273291925,0.920798022789835,0.896719391057359,0.922077922077922,0.905924,0,2,15307474,15305770,1704
