#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,rtt_ratio,ack_ewma_norm,send_ewma_norm,rtt_ratio_norm,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
20340721,1512.96,1531.13,1512,2.34782608695652,0.81822754141271,0.819018224416546,0.81818181818182,1460,0.774705,0,2,21284914,21283402,1512
20346561,1747.19,1655.87,1752,2.72049689440994,0.944902031832218,0.885743018074641,0.94805194805195,1460,0.927272,0,2,21291586,21289834,1752
20348021,1774.56,1747.19,1776,2.75776397515528,0.959704067450124,0.934591087313517,0.961038961038962,1460,0.940909,0,2,21293362,21291586,1776
20349481,1775.93,1774.56,1776,2.75776397515528,0.960444980449632,0.949231600400113,0.961038961038962,1460,0.946364,0,2,21295138,21293362,1776
20353861,1188.96,1435.14,1176,1.82608695652174,0.643004321091143,0.767672120975464,0.636363636363637,1460,0.416007,0,1,21299530,21298354,1176
20371381,1557.41,1508.22,1560,2.42236024844721,0.842266652966086,0.806763414229701,0.844155844155845,1460,0.781817,0,2,21314794,21313234,1560
20377221,1747.19,1655.87,1752,2.72049689440994,0.944902031832218,0.885743018074641,0.94805194805195,1460,0.915455,0,2,21321466,21319714,1752
20381601,1799.88,1797.59,1800,2.79503105590062,0.973397437630809,0.961550599902646,0.974025974025976,1460,0.918029,0,2,21326818,21325018,1800
20393281,1845.53,1798.62,1848,2.8695652173913,0.998085524074264,0.962101558195638,1,1460,0.938034,0,2,21340618,21338770,1848
20396201,1523.09,1733.88,1512,2.34782608695652,0.823705971109801,0.927471422381745,0.81818181818182,1460,0.751285,0,2,21343858,21342346,1512
20412261,1822.73,1798.67,1824,2.83229813664596,0.985755001162747,0.962128303743842,0.987012987012989,1460,0.90343,0,2,21361858,21360034,1824
20416641,1564.88,1657.56,1560,2.42236024844721,0.846306521656833,0.88664701760392,0.844155844155845,1460,0.78622,0,2,21366754,21365194,1560
20438541,1534.61,1508.15,1536,2.38509316770186,0.829936130054568,0.806725970462217,0.831168831168832,1460,0.753073,0,2,21390514,21388978,1536
20444381,1727.81,1724.16,1728,2.6832298136646,0.934421087357428,0.922272087810984,0.935064935064937,1460,0.939679,0,2,21397186,21395458,1728
20458981,1534.61,1508.27,1536,2.38509316770186,0.829936130054568,0.806790159777905,0.831168831168832,1460,0.753512,0,2,21412090,21410554,1536
20460441,1558.73,1534.61,1560,2.42236024844721,0.842980525345174,0.82087971457151,0.844155844155845,1460,0.799405,0,2,21413650,21412090,1560
20466281,1726.56,1699.25,1728,2.6832298136646,0.933745071846929,0.908947455695999,0.935064935064937,1460,0.937409,0,2,21420322,21418594,1728
20475041,1084.59,1171.86,1080,1.67701863354037,0.586559730026446,0.626840762355106,0.584415584415585,1460,0.418101,0,1,21429514,21428434,1080
20489641,1556.33,1486.67,1560,2.42236024844721,0.841682575565014,0.795236082953992,0.844155844155845,1460,0.757193,0,2,21442810,21441250,1560
20495481,1725.47,1677.42,1728,2.6832298136646,0.933155586321773,0.897270349350351,0.935064935064937,1460,0.923176,0,2,21449410,21447682,1728
20498401,1821.47,1773.47,1824,2.83229813664596,0.985073577528163,0.948648547449277,0.987012987012989,1460,0.943308,0,2,21453010,21451186,1824
20502781,1591.27,1729.37,1584,2.45962732919255,0.860578561114506,0.925058973933789,0.857142857142858,1460,0.775332,0,2,21458074,21456490,1584
20504241,1515.96,1591.27,1512,2.34782608695652,0.81984997863791,0.851187769795718,0.81818181818182,1460,0.772133,0,2,21459586,21458074,1512
20511541,1747.13,1654.62,1752,2.72049689440994,0.944869583087714,0.885074379369554,0.94805194805195,1460,0.914406,0,2,21467746,21465994,1752
20526141,1537,1556.1,1536,2.38509316770186,0.831228671710644,0.832374951189374,0.831168831168832,1460,0.783573,0,2,21483538,21482002,1536
20530521,1680.95,1699.02,1680,2.60869565217391,0.909078617899809,0.908824426174263,0.90909090909091,1460,0.914389,0,2,21488530,21486850,1680
20546581,1534.61,1508.27,1536,2.38509316770186,0.829936130054568,0.806790159777905,0.831168831168832,1460,0.765448,0,2,21505210,21503674,1536
20552421,1724.33,1654.67,1728,2.6832298136646,0.932539060176197,0.885101124917758,0.935064935064937,1460,0.921468,0,2,21511810,21510082,1728
20556801,1823.87,1821.47,1824,2.83229813664596,0.986371527308323,0.974324273724639,0.987012987012989,1460,0.934014,0,2,21517234,21515410,1824
20564101,1701.67,1657.38,1704,2.64596273291925,0.920284251001855,0.886550733630387,0.922077922077923,1460,0.910457,0,2,21525754,21524050,1704
20565561,1749.48,1701.67,1752,2.72049689440994,0.946140492247454,0.910241940229049,0.94805194805195,1460,0.934183,0,2,21527506,21525754,1752
20572861,1652.94,1594.85,1656,2.57142857142857,0.893930462340528,0.853102751047088,0.896103896103898,1460,0.76667,0,2,21536146,21534490,1656
20586001,1801.19,1823.76,1800,2.79503105590062,0.974105901885813,0.975549219832359,0.974025974025976,1460,0.77503,0,2,21551362,21549562,1800
20588921,1142.22,1412.46,1128,1.75155279503106,0.617726749122532,0.755540340310355,0.610389610389611,1460,0.444405,0,1,21553882,21552754,1128
20590381,1083.11,1142.22,1080,1.67701863354037,0.585759327662014,0.61098600138007,0.584415584415585,1460,0.411762,0,1,21554962,21553882,1080
20603521,1509.42,1460.39,1512,2.34782608695652,0.816313065486975,0.781178622818232,0.81818181818182,1460,0.754806,0,2,21566818,21565306,1512
20604981,1580.27,1509.42,1584,2.45962732919255,0.854629624622107,0.807405307386586,0.857142857142858,1460,0.799922,0,2,21568402,21566818,1584
20610821,1726.68,1701.53,1728,2.6832298136646,0.933809969335937,0.910167052694079,0.935064935064937,1460,0.926958,0,2,21575122,21573394,1728
20622501,1556.33,1486.59,1560,2.42236024844721,0.841682575565014,0.795193290076867,0.844155844155845,1460,0.783973,0,2,21588058,21586498,1560
20626881,1725.41,1676.27,1728,2.6832298136646,0.933123137577269,0.89665520174167,0.935064935064937,1460,0.910094,0,2,21593074,21591346,1728
20628341,1750.67,1725.41,1752,2.72049689440994,0.94678405901345,0.922940726516071,0.94805194805195,1460,0.946038,0,2,21594826,21593074,1752
20648781,1534.62,1508.39,1536,2.38509316770186,0.829941538178652,0.806854349093593,0.831168831168832,1460,0.789958,0,2,21615250,21613714,1536
20653161,1724.33,1654.56,1728,2.6832298136646,0.932539060176197,0.88504228471171,0.935064935064937,1460,0.908557,0,2,21620266,21618538,1728
20656081,1820.33,1750.62,1824,2.83229813664596,0.984457051382587,0.936425831920277,0.987012987012989,1460,0.946969,0,2,21623842,21622018,1824
20675061,1510.62,1484.39,1512,2.34782608695652,0.816962040377054,0.794016485955913,0.81818181818182,1460,0.75806,0,2,21641914,21640402,1512
20676521,1580.33,1510.62,1584,2.45962732919255,0.854662073366611,0.80804720054347,0.857142857142858,1460,0.789224,0,2,21643498,21641914,1584
20685281,1822.85,1800.96,1824,2.83229813664596,0.985819898651755,0.963353249851562,0.987012987012989,1460,0.915937,0,2,21654010,21652186,1824
20701341,1509.47,1461.41,1512,2.34782608695652,0.816340106107395,0.781724232001583,0.81818181818182,1460,0.755006,0,2,21669130,21667618,1512
20702801,1580.27,1509.47,1584,2.45962732919255,0.854629624622107,0.807432052934789,0.857142857142858,1460,0.788002,0,2,21670714,21669130,1584
20707181,1725.42,1676.33,1728,2.6832298136646,0.933128545701353,0.896687296399514,0.935064935064937,1460,0.922352,0,2,21675730,21674002,1728
20708641,1773.47,1725.42,1776,2.75776397515528,0.959114581924968,0.922946075625712,0.961038961038962,1460,0.938941,0,2,21677506,21675730,1776
20715941,1396.55,1483.08,1392,2.16149068322981,0.755271568950878,0.793315752592981,0.753246753246754,1460,0.429855,0,1,21685786,21684394,1392
20721781,1123.25,1032.96,1128,1.75155279503106,0.607467537735186,0.552541629445779,0.610389610389611,1460,0.400524,0,1,21689938,21688810,1128
20734921,1534.62,1508.33,1536,2.38509316770186,0.829941538178652,0.806822254435749,0.831168831168832,1460,0.777578,0,2,21702058,21700522,1536
20736381,1604.33,1534.62,1608,2.49689440993789,0.867641571168209,0.82088506368115,0.870129870129871,1460,0.785031,0,2,21703666,21702058,1608
20740761,1725.36,1675.25,1728,2.6832298136646,0.933096096956849,0.896109592558319,0.935064935064937,1460,0.934162,0,2,21708658,21706930,1728
20778721,922.368,1119.37,912,1.41614906832298,0.498828059510997,0.59876328585107,0.493506493506494,1460,0.256124,0,1,21750322,21749410,912
20780181,866.918,922.368,864,1.3416149068323,0.468840011465223,0.493384756107346,0.467532467532468,1460,0.21645,0,1,21751186,21750322,864
20806461,1747.19,1655.76,1752,2.72049689440994,0.944902031832218,0.885684177868594,0.94805194805195,1460,0.914602,0,2,21774874,21773122,1752
20809381,1797.59,1751.76,1800,2.79503105590062,0.972158977215573,0.937035630419317,0.974025974025976,1460,0.938336,0,2,21778426,21776626,1800
20822521,1536.91,1554.1,1536,2.38509316770186,0.831179998593888,0.831305129261235,0.831168831168832,1460,0.794865,0,2,21791914,21790378,1536
20826901,1726.61,1700.16,1728,2.6832298136646,0.933772112467349,0.909434224673303,0.935064935064937,1460,0.912711,0,2,21796978,21795250,1728
20840041,1533.59,1487.82,1536,2.38509316770186,0.829384501398,0.795851230562673,0.831168831168832,1460,0.778581,0,2,21811210,21809674,1536
20844421,1679.81,1676.21,1680,2.60869565217391,0.908462091754233,0.896623107083826,0.90909090909091,1460,0.912149,0,2,21816178,21814498,1680
20845881,1771.19,1679.81,1776,2.75776397515528,0.957881529633816,0.898548786554478,0.961038961038962,1460,0.94686,0,2,21817954,21816178,1776
20860481,1556.39,1487.82,1560,2.42236024844721,0.841715024309518,0.795851230562673,0.844155844155845,1460,0.771381,0,2,21833746,21832186,1560
20864861,1702.56,1675.13,1704,2.64596273291925,0.920765574045331,0.89604540324263,0.922077922077923,1460,0.904488,0,2,21838714,21837010,1704
20866321,1749.53,1702.56,1752,2.72049689440994,0.946167532867874,0.910718010987071,0.94805194805195,1460,0.943795,0,2,21840466,21838714,1752
20879461,1126.68,1101.54,1128,1.75155279503106,0.609322524295998,0.589225823361701,0.610389610389611,1460,0.429008,0,1,21852322,21851194,1128
20892601,1558.67,1533.36,1560,2.42236024844721,0.84294807660067,0.820211075866422,0.844155844155845,1460,0.785716,0,2,21864658,21863098,1560
20896981,1701.47,1653.48,1704,2.64596273291925,0.920176088520175,0.884464580870514,0.922077922077923,1460,0.903486,0,2,21869626,21867922,1704
20898441,1749.47,1701.47,1752,2.72049689440994,0.94613508412337,0.910134958036235,0.94805194805195,1460,0.943394,0,2,21871378,21869626,1752
20899901,1797.47,1749.47,1800,2.79503105590062,0.972094079726565,0.935810684311596,0.974025974025976,1460,0.947358,0,2,21873178,21871378,1800
20911581,1534.61,1508.28,1536,2.38509316770186,0.829936130054568,0.806795508887546,0.831168831168832,1460,0.754778,0,2,21885610,21884074,1536
20917421,1748.33,1678.56,1752,2.72049689440994,0.945518557977794,0.89788014784939,0.94805194805195,1460,0.940682,0,2,21892258,21890506,1752
20927641,1678.67,1653.5,1680,2.60869565217391,0.907845565608657,0.884475279089796,0.90909090909091,1460,0.900614,0,2,21904066,21902386,1680
20929101,1748.33,1678.67,1752,2.72049689440994,0.945518557977794,0.897938988055438,0.94805194805195,1460,0.942246,0,2,21905818,21904066,1752
20948081,1556.39,1487.81,1560,2.42236024844721,0.841715024309518,0.795845881453032,0.844155844155845,1460,0.758049,0,2,21925450,21923890,1560
20953921,1748.33,1678.56,1752,2.72049689440994,0.945518557977794,0.89788014784939,0.94805194805195,1460,0.916766,0,2,21932098,21930346,1752
20968521,1556.21,1484.16,1560,2.42236024844721,0.841617678076006,0.793893456434177,0.844155844155845,1460,0.754649,0,2,21947290,21945730,1560
20974361,1747.19,1655.76,1752,2.72049689440994,0.944902031832218,0.885684177868594,0.94805194805195,1460,0.914759,0,2,21953914,21952162,1752
20978741,1846.62,1820.39,1848,2.8695652173913,0.99867500959942,0.973746569883443,1,1460,0.945585,0,2,21959338,21957490,1848
20981661,1547.04,1756.73,1536,2.38509316770186,0.836658428290979,0.939694137910745,0.831168831168832,1460,0.757294,0,2,21962626,21961090,1536
20994801,1801.01,1820.26,1800,2.79503105590062,0.974008555652301,0.973677031458114,0.974025974025976,1460,0.90966,0,2,21977434,21975634,1800
20996261,1708.85,1801.01,1704,2.64596273291925,0.924167284094166,0.963379995399766,0.922077922077923,1460,0.765864,0,2,21979138,21977434,1704
20999181,1212.67,1453.44,1200,1.86335403726708,0.655826983294305,0.777460991617945,0.64935064935065,1460,0.445338,0,1,21981778,21980578,1200
21019621,1701.59,1655.71,1704,2.64596273291925,0.920240986009183,0.88565743232039,0.922077922077923,1460,0.904949,0,2,22001362,21999658,1704
21021081,1749.48,1701.59,1752,2.72049689440994,0.946140492247454,0.910199147351923,0.94805194805195,1460,0.93198,0,2,22003114,22001362,1752
21022541,1774.67,1749.48,1776,2.75776397515528,0.959763556815048,0.935816033421237,0.961038961038962,1460,0.942792,0,2,22004890,22003114,1776
21028381,1562.71,1614.18,1560,2.42236024844721,0.845132958730605,0.863442579982562,0.844155844155845,1460,0.79564,0,2,22011586,22010026,1560
21034221,1702.62,1676.34,1704,2.64596273291925,0.920798022789835,0.896692645509155,0.922077922077923,1460,0.906592,0,2,22018162,22016458,1704
21038601,1799.87,1797.48,1800,2.79503105590062,0.973392029506725,0.961491759696599,0.974025974025976,1460,0.906902,0,2,22023514,22021714,1800
21064881,1535.81,1532.28,1536,2.38509316770186,0.830585104944648,0.819633372025226,0.831168831168832,1460,0.780791,0,2,22051738,22050202,1536
21069261,1679.81,1676.22,1680,2.60869565217391,0.908462091754233,0.896628456193467,0.90909090909091,1460,0.924291,0,2,22056706,22055026,1680
21083861,1534.61,1508.29,1536,2.38509316770186,0.829936130054568,0.806800857997186,0.831168831168832,1460,0.76713,0,2,22072642,22071106,1536
21089701,1702.67,1677.47,1704,2.64596273291925,0.920825063410255,0.897297094898554,0.922077922077923,1460,0.906631,0,2,22079242,22077538,1704
21105761,1127.7,1121.99,1128,1.75155279503106,0.609874152952565,0.600164752576934,0.610389610389611,1460,0.428211,0,1,22094170,22093042,1128
21117441,1487.7,1481.99,1488,2.31055900621118,0.804566619976529,0.792732699642145,0.805194805194806,1460,0.762847,0,2,22104874,22103386,1488
21123281,1655.71,1650.16,1656,2.57142857142857,0.895428512711796,0.882688676469802,0.896103896103898,1460,0.903929,0,2,22111330,22109674,1656
21124741,1769.99,1655.71,1776,2.75776397515528,0.957232554743736,0.88565743232039,0.961038961038962,1460,0.943572,0,2,22113106,22111330,1776
21129121,1823.94,1822.72,1824,2.83229813664596,0.986409384176911,0.974992912429726,0.987012987012989,1460,0.947189,0,2,22118554,22116730,1824
21133501,1798.75,1774.98,1800,2.79503105590062,0.972786319609317,0.949456263005023,0.974025974025976,1460,0.94502,0,2,22123882,22122082,1800
21137881,1584.43,1592.52,1584,2.45962732919255,0.856879404241051,0.851856408500805,0.857142857142858,1460,0.787921,0,2,22128802,22127218,1584
21139341,1561.22,1584.43,1560,2.42236024844721,0.844327148242089,0.847528978801479,0.844155844155845,1460,0.777169,0,2,22130362,22128802,1560
21145181,1748.33,1678.56,1752,2.72049689440994,0.945518557977794,0.89788014784939,0.94805194805195,1460,0.917256,0,2,22137010,22135258,1752
21162701,1532.45,1464.95,1536,2.38509316770186,0.828767975252424,0.783617816814391,0.831168831168832,1460,0.763032,0,2,22154674,22153138,1536
21167081,1678.61,1652.27,1680,2.60869565217391,0.907813116864153,0.883817338603989,0.90909090909091,1460,0.909234,0,2,22159594,22157914,1680
21168541,1771.13,1678.61,1776,2.75776397515528,0.957849080889312,0.897906893397594,0.961038961038962,1460,0.933694,0,2,22161370,22159594,1776
21172921,1823.88,1821.59,1824,2.83229813664596,0.986376935432407,0.974388463040327,0.987012987012989,1460,0.949196,0,2,22166794,22164970,1824
21196281,1532.28,1461.59,1536,2.38509316770186,0.828676037142996,0.781820515975116,0.831168831168832,1460,0.772819,0,2,22187026,22185490,1536
21202121,1725.53,1678.67,1728,2.6832298136646,0.933188035066277,0.897938988055438,0.935064935064937,1460,0.936344,0,2,22193698,22191970,1728
21222561,1678.79,1655.75,1680,2.60869565217391,0.907910463097665,0.885678828758953,0.90909090909091,1460,0.924095,0,2,22215610,22213930,1680
21226941,1846.72,1822.5,1848,2.8695652173913,0.99872909084026,0.974875232017631,1,1460,0.931782,0,2,22221082,22219234,1848
21231321,1680.13,1682.7,1680,2.60869565217391,0.908635151724921,0.900094679240641,0.90909090909091,1460,0.909954,0,2,22226170,22224490,1680
21234241,1774.62,1748.41,1776,2.75776397515528,0.959736516194628,0.935243678689682,0.961038961038962,1460,0.937593,0,2,22229698,22227922,1776
21245921,1534.62,1508.4,1536,2.38509316770186,0.829941538178652,0.806859698203234,0.831168831168832,1460,0.779706,0,2,22242298,22240762,1536
21250301,1700.33,1630.62,1704,2.64596273291925,0.919559562374599,0.872236516231873,0.922077922077923,1460,0.901181,0,2,22247242,22245538,1704
21251761,1749.42,1700.33,1752,2.72049689440994,0.94610804350295,0.909525159537195,0.94805194805195,1460,0.942472,0,2,22248994,22247242,1752
21264901,1123.03,1028.53,1128,1.75155279503106,0.607348559005338,0.550171973874949,0.610389610389611,1460,0.408675,0,1,22260994,22259866,1128
21266361,1150.55,1123.03,1152,1.7888198757764,0.622231716484503,0.600721059979566,0.623376623376624,1460,0.43347,0,1,22262146,22260994,1152
21278041,1509.47,1461.47,1512,2.34782608695652,0.816340106107395,0.781756326659428,0.81818181818182,1460,0.75533,0,2,22272922,22271410,1512
21283881,1726.67,1701.41,1728,2.6832298136646,0.933804561211853,0.910102863378391,0.935064935064937,1460,0.901816,0,2,22279594,22277866,1728
21285341,1727.93,1726.67,1728,2.6832298136646,0.934485984846436,0.9236147143308,0.935064935064937,1460,0.948727,0,2,22281322,22279594,1728
21302861,1587.96,1663.25,1584,2.45962732919255,0.858788472042703,0.889690660989478,0.857142857142858,1460,0.784151,0,2,22301554,22299970,1584
21304321,1538.6,1587.96,1536,2.38509316770186,0.832093971564084,0.849417214504646,0.831168831168832,1460,0.76366,0,2,22303090,22301554,1536
21310161,1724.39,1655.7,1728,2.6832298136646,0.932571508920701,0.88565208321075,0.935064935064937,1460,0.93419,0,2,22309666,22307938,1728
21324761,1820.51,1754.16,1824,2.83229813664596,0.984554397616099,0.938319416733085,0.987012987012989,1460,0.947219,0,2,22327234,22325410,1824
21329141,1410.07,1297.31,1416,2.19875776397516,0.762583352712445,0.693945342797691,0.766233766233767,1460,0.429502,0,1,22331698,22330282,1416
21334981,1079.76,1075.2,1080,1.67701863354037,0.583947606093874,0.575136268568097,0.584415584415585,1460,0.404451,0,1,22335802,22334722,1080
21349581,1557.53,1510.67,1560,2.42236024844721,0.842331550455094,0.808073946091673,0.844155844155845,1460,0.79654,0,2,22349386,22347826,1560
21353961,1725.47,1677.41,1728,2.6832298136646,0.933155586321773,0.89726500024071,0.935064935064937,1460,0.922899,0,2,22354426,22352698,1728
21358341,1823.87,1821.47,1824,2.83229813664596,0.986371527308323,0.974324273724639,0.987012987012989,1460,0.937706,0,2,22359850,22358026,1824
21364181,1678.53,1650.55,1680,2.60869565217391,0.907769851871481,0.882897291745789,0.90909090909091,1460,0.913205,0,2,22366474,22364794,1680
21365641,1771.13,1678.53,1776,2.75776397515528,0.957849080889312,0.897864100520468,0.961038961038962,1460,0.947282,0,2,22368250,22366474,1776
21372941,1631.34,1618.8,1632,2.53416149068323,0.88224891431909,0.865913868636565,0.883116883116884,1460,0.799348,0,2,22376938,22375306,1632
21378781,1678.62,1652.35,1680,2.60869565217391,0.907818524988237,0.883860131481115,0.90909090909091,1460,0.911199,0,2,22383418,22381738,1680
21380241,1771.13,1678.62,1776,2.75776397515528,0.957849080889312,0.897912242507235,0.961038961038962,1460,0.94648,0,2,22385194,22383418,1776
21381701,1798.56,1771.13,1800,2.79503105590062,0.972683565251721,0.947396855793353,0.974025974025976,1460,0.948592,0,2,22386994,22385194,1800
21387541,1144.84,1464.84,1128,1.75155279503106,0.61914367763254,0.783558976608344,0.610389610389611,1460,0.43742,0,1,22392850,22391722,1128
21389001,1083.24,1144.84,1080,1.67701863354037,0.585829633275106,0.612387468105934,0.584415584415585,1460,0.408968,0,1,22393930,22392850,1080
21403601,1532.39,1463.81,1536,2.38509316770186,0.82873552650792,0.783008018315351,0.831168831168832,1460,0.761994,0,2,22407106,22405570,1536
21405061,1581.42,1532.39,1584,2.45962732919255,0.855251558891767,0.819692212231274,0.857142857142858,1460,0.790798,0,2,22408690,22407106,1584
21409441,1723.14,1630.73,1728,2.6832298136646,0.931895493410201,0.872295356437921,0.935064935064937,1460,0.906691,0,2,22413658,22411930,1728
21422581,1509.42,1460.35,1512,2.34782608695652,0.816313065486975,0.781157226379669,0.81818181818182,1460,0.757037,0,2,22427986,22426474,1512
21428421,1702.67,1677.47,1704,2.64596273291925,0.920825063410255,0.897297094898554,0.922077922077923,1460,0.906372,0,2,22434586,22432882,1704
21429881,1749.53,1702.67,1752,2.72049689440994,0.946167532867874,0.910776851193119,0.94805194805195,1460,0.944549,0,2,22436338,22434586,1752
21440101,1486.68,1461.65,1488,2.31055900621118,0.804014991319961,0.78185261063296,0.805194805194806,1460,0.767647,0,2,22447546,22446058,1488
21441561,1601.93,1486.68,1608,2.49689440993789,0.866343621388049,0.795241432063633,0.870129870129871,1460,0.793059,0,2,22449154,22447546,1608
21445941,1680.96,1699.18,1680,2.60869565217391,0.909084026023893,0.908910011928515,0.90909090909091,1460,0.926996,0,2,22454146,22452466,1680
21473681,1821.47,1773.31,1824,2.83229813664596,0.985073577528163,0.948562961695026,0.987012987012989,1460,0.94905,0,2,22486810,22484986,1824
21480981,1681.03,1700.59,1680,2.60869565217391,0.909121882892481,0.909664236387853,0.90909090909091,1460,0.919501,0,2,22495306,22493626,1680
21491201,1032.9,1049.94,1032,1.60248447204969,0.558605136636255,0.561624417615688,0.558441558441559,1460,0.405238,0,1,22505962,22504930,1032
21505801,1557.42,1508.39,1560,2.42236024844721,0.84227206109017,0.806854349093593,0.844155844155845,1460,0.758746,0,2,22519330,22517770,1560
21511641,1748.33,1678.56,1752,2.72049689440994,0.945518557977794,0.89788014784939,0.94805194805195,1460,0.916784,0,2,22525978,22524226,1752
21520401,950.649,1228.98,936,1.45341614906832,0.514122775232955,0.657394876622786,0.506493506493507,1460,0.22026,0,1,22535314,22534378,936
21546681,1557.58,1511.7,1560,2.42236024844721,0.842358591075514,0.808624904384665,0.844155844155845,1460,0.772582,0,2,22556242,22554682,1560
21551061,1658.1,1697.93,1656,2.57142857142857,0.896721054367871,0.908241373223427,0.896103896103898,1460,0.908885,0,2,22561186,22559530,1656
21558361,1686.05,1801.08,1680,2.60869565217391,0.911836761182649,0.963417439167251,0.90909090909091,1460,0.909259,0,2,22570042,22568362,1680
21577341,1555.24,1464.9,1560,2.42236024844721,0.841093090039858,0.783591071266188,0.844155844155845,1460,0.767814,0,2,22590154,22588594,1560
21581721,1726.5,1697.93,1728,2.6832298136646,0.933712623102425,0.908241373223427,0.935064935064937,1460,0.92298,0,2,22595170,22593442,1728
21590481,1008.9,1481.94,984,1.52795031055901,0.545625638834657,0.792705954093941,0.532467532467533,1460,0.27734,0,1,22604818,22603834,984
21591941,802.845,1008.9,792,1.22981366459627,0.434188538021816,0.539671671650254,0.428571428571429,1460,0.248936,0,1,22605610,22604818,792
21600701,1126.62,1100.33,1128,1.75155279503106,0.609290075551493,0.588578581095177,0.610389610389611,1460,0.437583,0,1,22611682,22610554,1128
21613841,1533.59,1487.82,1536,2.38509316770186,0.829384501398,0.795851230562673,0.831168831168832,1460,0.777467,0,2,22624018,22622482,1536
21618221,1701.47,1653.41,1704,2.64596273291925,0.920176088520175,0.884427137103029,0.922077922077923,1460,0.914958,0,2,22628986,22627282,1704
21619681,1772.27,1701.47,1776,2.75776397515528,0.958465607034888,0.910134958036235,0.961038961038962,1460,0.947983,0,2,22630762,22628986,1776
21632821,1724.39,1655.88,1728,2.6832298136646,0.932571508920701,0.885748367184282,0.935064935064937,1460,0.911674,0,2,22646050,22644322,1728
21647421,1534.62,1508.33,1536,2.38509316770186,0.829941538178652,0.806822254435749,0.831168831168832,1460,0.778233,0,2,22661602,22660066,1536
21653261,1703.87,1701.47,1704,2.64596273291925,0.921474038300335,0.910134958036235,0.922077922077923,1460,0.945603,0,2,22668274,22666570,1704
21662021,1489.46,1517.28,1488,2.31055900621118,0.805518449815313,0.811609707564176,0.805194805194806,1460,0.781241,0,2,22678306,22676818,1488
21667861,1702.62,1676.39,1704,2.64596273291925,0.920798022789835,0.896719391057359,0.922077922077923,1460,0.918224,0,2,22684906,22683202,1704
21669321,1772.33,1702.62,1776,2.75776397515528,0.958498055779392,0.910750105644915,0.961038961038962,1460,0.94329,0,2,22686682,22684906,1776
21705821,919.695,1065.9,912,1.41614906832298,0.497382467943345,0.570161596602246,0.493506493506494,1460,0.224242,0,1,22723906,22722994,912
21707281,798.385,919.695,792,1.22981366459627,0.431776514680353,0.491954939100387,0.428571428571429,1460,0.203697,0,1,22724698,22723906,792
21716041,1103.82,1100.39,1104,1.71428571428571,0.596959552639976,0.588610675753021,0.597402597402598,1460,0.445151,0,1,22730770,22729666,1104
21729181,1556.51,1490.1,1560,2.42236024844721,0.841779921798526,0.797070827560752,0.844155844155845,1460,0.784151,0,2,22743322,22741762,1560
21733561,1680.95,1699.07,1680,2.60869565217391,0.909078617899809,0.908851171722467,0.90909090909091,1460,0.926426,0,2,22748314,22746634,1680
21749621,1486.67,1461.47,1488,2.31055900621118,0.804009583195877,0.781756326659428,0.805194805194806,1460,0.751181,0,2,22765354,22763866,1488
21751081,1579.13,1486.67,1584,2.45962732919255,0.854013098476532,0.795236082953992,0.857142857142858,1460,0.786472,0,2,22766938,22765354,1584
21756921,1726.73,1702.62,1728,2.6832298136646,0.933837009956356,0.910750105644915,0.935064935064937,1460,0.939382,0,2,22773658,22771930,1728
21762761,1520.76,1687.13,1512,2.34782608695652,0.82244587819823,0.902464334811471,0.81818181818182,1460,0.793824,0,2,22780474,22778962,1512
21768601,1467.43,1532.69,1464,2.27329192546584,0.793604352458263,0.819852685520495,0.792207792207793,1460,0.782418,0,2,22786522,22785058,1464
21774441,1682.1,1722.04,1680,2.60869565217391,0.909700552169469,0.921138076567155,0.90909090909091,1460,0.941294,0,2,22793170,22791490,1680
21793421,1533.83,1492.66,1536,2.38509316770186,0.829514296376016,0.798440199628772,0.831168831168832,1460,0.761776,0,2,22815274,22813738,1536
21799261,1748.38,1679.7,1752,2.72049689440994,0.945545598598214,0.89848994634843,0.94805194805195,1460,0.92963,0,2,22821946,22820194,1752
21800721,1774.62,1748.38,1776,2.75776397515528,0.959736516194628,0.93522763136076,0.961038961038962,1460,0.941852,0,2,22823722,22821946,1776
21815321,1511.81,1508.27,1512,2.34782608695652,0.81760560714305,0.806790159777905,0.81818181818182,1460,0.772541,0,2,22838746,22837234,1512
21821161,1682.16,1723.13,1680,2.60869565217391,0.909733000913973,0.921721129517992,0.90909090909091,1460,0.917809,0,2,22845394,22843714,1680
21829921,911.535,902.703,912,1.41614906832298,0.492969438690801,0.482865731998909,0.493506493506494,1460,0.208207,0,1,22854106,22853194,912
21834301,884.355,815.099,888,1.37888198757764,0.478270157430492,0.436005391902518,0.480519480519481,1460,0.204125,0,1,22856602,22855714,888
21835761,887.818,884.355,888,1.37888198757764,0.480142990800781,0.473051185630152,0.480519480519481,1460,0.21965,0,1,22857490,22856602,888
21837221,910.791,887.818,912,1.41614906832298,0.492567074258952,0.474903582298726,0.493506493506494,1460,0.29786,0,1,22858402,22857490,912
21841601,1149.46,1101.24,1152,1.7888198757764,0.621642230959347,0.58906535007248,0.623376623376624,1460,0.405703,0,1,22861714,22860562,1152
