#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
17464761,330.977,340.116,912,5977,,0.831703,0,2,2621892,2620980,912
17467681,352.605,364.602,880,6333,,0.848533,0,2,2622396,2621516,880
17470601,350.529,366.026,840,6669,,0.85768,0,2,2622732,2621892,840
17472061,384.213,383.273,956,6988,,0.862912,0,2,2623352,2622396,956
17474981,359.186,335.364,1140,6988,,0.876621,0,2,2623536,2622396,1140
17476441,340.788,335.443,1016,7293,,0.886959,0,2,2623748,2622732,1016
17477901,371.689,371.013,984,7293,,0.892263,0,2,2624336,2623352,984
17480821,336.228,347.636,888,7585,,0.903036,0,2,2624424,2623536,888
17482281,337.2,330.682,1020,7585,,0.907733,0,2,2624768,2623748,1020
17485201,342.05,362.847,808,7866,,0.911959,0,2,2625144,2624336,808
17488121,318.794,328.491,876,7866,,0.913764,0,2,2625300,2624424,876
17489581,338.444,330.429,1008,8136,,0.907387,0,2,2625776,2624768,1008
17492501,319.139,336.126,816,8136,,0.915649,0,2,2625960,2625144,816
17495421,297.246,313.61,804,8397,,0.924084,0,2,2626104,2625300,804
17496881,337.591,333.909,948,8397,,0.931675,0,2,2626724,2625776,948
17499801,304.892,315.17,840,8650,,0.936508,0,2,2626800,2625960,840
17502721,296.78,293.774,936,8650,,0.930857,0,2,2627040,2626104,936
17505641,334.683,334.552,916,8896,,0.937771,0,2,2627640,2626724,916
17508561,318.347,302.233,1044,8896,,0.943994,0,2,2627844,2626800,1044
17511481,281.554,294.454,828,9135,,0.949595,0,2,2627868,2627040,828
17512941,343.86,332.647,1008,9135,,0.936635,0,2,2628648,2627640,1008
17512941,314.377,291.066,1116,9135,,0.941972,0,2,2628756,2627640,1116
17512941,281.08,254.683,1164,9135,,0.946775,0,2,2628804,2627640,1164
17512941,320.945,222.848,1764,1460,,0.941097,0,2,2629404,2627640,1764
17512941,282.327,194.992,1776,1460,,0.935987,0,2,2629416,2627640,1776
17512941,268.036,170.618,1944,1460,,0.931389,0,2,2629584,2627640,1944
17515861,240.532,294.791,828,1460,,0.92725,0,2,2629632,2628804,828
17515861,241.965,257.942,1080,3650,,0.925525,0,2,2629884,2628804,1080
17524621,276.22,329.199,768,3650,,0.921972,0,2,2630400,2629632,768
17526081,268.192,288.049,980,3650,,0.922775,0,2,2630612,2629632,980
17527541,329.168,348.043,968,4234,,0.927498,0,2,2631368,2630400,968
17529001,318.022,331.038,996,4737,,0.934748,0,2,2631608,2630612,996
17531921,352.269,384.158,832,5186,,0.941273,0,2,2632200,2631368,832
17533381,360.236,366.138,1008,5597,,0.932146,0,2,2632616,2631608,1008
17536301,375.706,394.371,900,5977,,0.938931,0,2,2633100,2632200,900
17539221,369.243,397.075,808,6333,,0.945038,0,2,2633424,2632616,808
17542141,401.088,407.94,948,6669,,0.933534,0,2,2634048,2633100,948
17545061,392.952,397.448,960,6988,,0.939181,0,2,2634384,2633424,960
17547981,400.833,425.767,792,7293,,0.942263,0,2,2634840,2634048,792
17550901,401.729,414.546,864,7585,,0.939036,0,2,2635248,2634384,864
17553821,404.012,419.728,828,7866,,0.943133,0,2,2635668,2634840,828
17555281,380.011,367.262,1040,7866,,0.94382,0,2,2635880,2634840,1040
17558201,352.51,372.354,792,8136,,0.946438,0,2,2636040,2635248,792
17577181,296.434,224.714,1596,7300,,0.948376,0,2,2639352,2637756,1596
17577181,280.379,196.625,1764,5840,,0.945538,0,2,2639520,2637756,1764
17577181,264.832,172.047,1920,1460,,0.941985,0,2,2639676,2637756,1920
17585941,270.728,329.041,804,1460,,0.938786,0,2,2639988,2639184,804
17585941,280.387,287.911,1152,3650,,0.937907,0,2,2640336,2639184,1152
17588861,299.339,352.422,780,3650,,0.937117,0,2,2640768,2639988,780
17590321,288.421,308.369,992,3650,,0.936405,0,2,2640980,2639988,992
17591781,349.869,367.323,992,4234,,0.941765,0,2,2641760,2640768,992
17593241,333.135,347.908,996,4737,,0.947588,0,2,2641976,2640980,996
17612221,402.022,420.613,840,7293,,0.948238,0,2,2645196,2644356,840
17615141,404.269,425.037,804,7585,,0.948414,0,2,2645616,2644812,804
17618061,403.236,419.907,816,7866,,0.946573,0,2,2646012,2645196,816
17619521,379.331,367.419,1028,7866,,0.934915,0,2,2646224,2645196,1028
17622441,357.915,373.991,816,8136,,0.936424,0,2,2646432,2645616,816
17625361,361.175,376.742,804,8136,,0.941781,0,2,2646816,2646012,804
17626821,359.029,356.15,936,8397,,0.947603,0,2,2647160,2646224,936
17644341,307.462,292.394,1028,9135,,0.945258,0,2,2649092,2648064,1028
17647261,299.529,292.844,976,9135,,0.921732,0,2,2649336,2648360,976
17650181,301.088,280.739,1092,7300,,0.910559,0,2,2649648,2648556,1092
17653101,284.452,286.147,936,7300,,0.904503,0,2,2649816,2648880,936
17654561,297.895,307.378,872,7592,,0.887053,0,2,2650208,2649336,872
17657481,282.159,307.956,732,7592,,0.875348,0,2,2650380,2649648,732
17660401,270.889,290.461,756,7872,,0.866813,0,2,2650572,2649816,756
17663321,300.028,303.154,868,7872,,0.867132,0,2,2651076,2650208,868
17666241,288.024,286.76,900,8142,,0.867418,0,2,2651280,2650380,900
17667701,278.521,274.915,920,8142,,0.861677,0,2,2651492,2650572,920
17670621,287.706,303.55,768,8403,,0.860509,0,2,2651844,2651076,768
17673541,277.243,291.106,768,8403,,0.863458,0,2,2652048,2651280,768
17675001,288.587,281.218,924,8656,,0.876112,0,2,2652416,2651492,924
17677921,275.514,290.066,756,8656,,0.888501,0,2,2652600,2651844,756
17680841,269.575,279.308,780,8902,,0.899651,0,2,2652828,2652048,780
17683761,307.878,290.394,988,8902,,0.905686,0,2,2653404,2652416,988
17683761,284.393,254.095,1108,9141,,0.912117,0,2,2653524,2652416,1108
17683761,266.844,222.333,1252,9141,,0.915906,0,2,2653668,2652416,1252
17683761,257.489,194.541,1444,9141,,0.924315,0,2,2653860,2652416,1444
17683761,273.302,170.224,1828,7300,,0.931883,0,2,2654244,2652416,1828
17683761,240.64,148.946,1840,5840,,0.938695,0,2,2654256,2652416,1840
17683761,227.06,130.328,1972,5475,,0.944826,0,2,2654388,2652416,1972
17695441,209.468,280.282,828,1460,,0.942309,0,2,2654688,2653860,828
17696901,256.284,311.247,884,3650,,0.948078,0,2,2655272,2654388,884
17701281,265.247,287.996,988,4234,,0.939934,0,2,2656260,2655272,988
17704201,323.591,375.496,732,4234,,0.942941,0,2,2656992,2656260,732
17707121,386.642,420.059,828,4737,,0.927646,0,2,2657820,2656992,828
17708581,364.812,367.552,1040,5186,,0.927882,0,2,2658032,2656992,1040
17711501,382.71,425.108,720,5597,,0.935094,0,2,2658540,2657820,720
17712961,395.871,398.469,996,5977,,0.941584,0,2,2659028,2658032,996
17715881,397.888,412.161,900,6333,,0.947426,0,2,2659440,2658540,900
17717341,388.152,360.641,1220,6333,,0.949683,0,2,2659760,2658540,1220
17724641,361.919,358.196,1044,6988,,0.940087,0,2,2661056,2660012,1044
17727561,350.179,355.921,972,7293,,0.935078,0,2,2661324,2660352,972
17729021,370.407,369.431,1020,7293,,0.928571,0,2,2661836,2660816,1020
17730481,352.606,353.252,1008,7585,,0.923714,0,2,2662064,2661056,1008
17733401,316.53,342.596,804,7585,,0.916342,0,2,2662128,2661324,804
17736321,336.964,363.771,772,7866,,0.909708,0,2,2662608,2661836,772
17739241,327.843,346.8,808,7866,,0.905737,0,2,2662872,2662064,808
17740701,313.363,311.45,956,8136,,0.906163,0,2,2663084,2662128,956
17743621,309.193,332.519,756,8136,,0.915547,0,2,2663364,2662608,756
17746541,305.044,323.954,768,8397,,0.922992,0,2,2663640,2662872,768
17748001,320.413,309.96,984,8397,,0.930693,0,2,2664068,2663084,984
17750921,306.361,306.215,912,8650,,0.937624,0,2,2664276,2663364,912
17753841,295.066,302.438,852,8650,,0.943861,0,2,2664492,2663640,852
17755301,331.183,318.133,1008,8896,,0.949475,0,2,2665076,2664068,1008
17768441,213.874,269.523,900,1460,,0.939962,0,2,2666376,2665476,900
17769901,270.389,336.333,762,3650,,0.910966,0,2,2667042,2666280,762
17769901,242.591,294.291,810,3650,,0.882869,0,2,2667090,2666280,810
17771361,238.767,269.505,926,3650,,0.857582,0,2,2667302,2666376,926
17772821,279.421,319.067,824,4234,,0.846824,0,2,2667866,2667042,824
17774281,275.993,311.683,816,4737,,0.839142,0,2,2668118,2667302,816
17777201,296.744,343.223,694,5186,,0.832227,0,2,2668560,2667866,694
17778661,316.151,331.82,894,5597,,0.824005,0,2,2669012,2668118,894
17781581,308.632,345.593,708,5977,,0.817604,0,2,2669268,2668560,708
17784501,324.928,358.894,695,6333,,0.801844,0,2,2669707,2669012,695
17787421,316.687,346.032,698,6669,,0.784659,0,2,2669966,2669268,698
17790341,324.601,357.653,639,6988,,0.764193,0,2,2670346,2669707,639
17793261,314.026,345.321,620,7293,,0.749774,0,2,2670586,2669966,620
17796181,318.898,349.656,593,7585,,0.743797,0,2,2670939,2670346,593
17799101,312.036,335.949,617,7866,,0.736417,0,2,2671203,2670586,617
17800561,299.531,293.955,829,7866,,0.725775,0,2,2671415,2670586,829
17803481,285.09,301.336,660,8136,,0.726198,0,2,2671599,2670939,660
17805841,280.329,296.669,643,8136,,0.753578,0,2,2671846,2671203,643
17807301,371.912,351.21,923,8397,,0.76922,0,2,2672859,2671936,923
17807301,327.423,307.309,939,8650,,0.786298,0,2,2672875,2671936,939
17807301,310.496,268.895,1131,8650,,0.807668,0,2,2673067,2671936,1131
17807301,286.684,235.284,1251,8650,,0.826902,0,2,2673187,2671936,1251
17807301,316.848,205.873,1779,5840,,0.825211,0,2,2673715,2671936,1779
17807301,281.742,180.139,1815,4380,,0.81869,0,2,2673751,2671936,1815
17807301,270.524,157.622,2007,2920,,0.780821,0,2,2673943,2671936,2007
17817521,262.209,294.294,960,1460,,0.763739,0,2,2674147,2673187,960
17818981,297.933,352.007,752,3650,,0.752365,0,2,2674695,2673943,752
17818981,265.691,308.006,792,3650,,0.740129,0,2,2674735,2673943,792
17818981,233.98,269.505,804,3650,,0.727116,0,2,2674747,2673943,804
17830661,327.959,335.952,836,5186,,0.711904,0,2,2676879,2676043,836
17833581,351.964,371.958,732,5597,,0.733714,0,2,2677399,2676667,732
17835041,364.469,351.963,972,5977,,0.760342,0,2,2677851,2676879,972
17837961,362.91,372.968,804,6333,,0.784308,0,2,2678203,2677399,804
17839421,344.046,326.347,1016,6333,,0.805877,0,2,2678415,2677399,1016
17840881,359.541,342.053,1032,6669,,0.81829,0,2,2678883,2677851,1032
17843801,337.598,343.297,864,6669,,0.836461,0,2,2679067,2678203,864
17845261,344.398,326.885,1044,6988,,0.852815,0,2,2679459,2678415,1044
17846721,355.348,344.524,1008,6988,,0.867533,0,2,2679891,2678883,1008
17849641,318.93,324.459,888,7293,,0.88078,0,2,2679955,2679067,888
17851101,350.564,332.901,1068,7293,,0.886702,0,2,2680527,2679459,1068
17854021,340.243,345.289,904,7585,,0.898032,0,2,2680795,2679891,904
17855481,327.213,310.128,1076,7585,,0.905228,0,2,2681031,2679955,1076
17858401,325.811,342.862,820,7866,,0.906706,0,2,2681347,2680527,820
17861321,330.085,333.504,912,7866,,0.907035,0,2,2681707,2680795,912
17862781,331.824,321.316,1020,8136,,0.916332,0,2,2682051,2681031,1020
17865701,302.846,320.651,804,8136,,0.923698,0,2,2682151,2681347,804
17868621,308.49,325.57,792,8397,,0.930329,0,2,2682499,2681707,792
17871541,329.929,327.874,928,8397,,0.937296,0,2,2682979,2682051,928
17873001,315.188,299.39,1040,8650,,0.940566,0,2,2683191,2682151,1040
17875921,295.789,305.466,852,8650,,0.94651,0,2,2683351,2682499,852
17881761,324.526,312.872,1012,8896,,0.949673,0,2,2684203,2683191,1012
17894901,300.075,347.676,1028,1460,,0.943296,0,2,2686731,2685703,1028
17897821,350.066,432.717,700,2920,,0.923966,0,2,2687431,2686731,700
17900741,393.307,466.127,696,3650,,0.89657,0,2,2688127,2687431,696
17903661,423.644,494.861,636,4234,,0.881913,0,2,2688763,2688127,636
17906581,457.688,512.504,696,4737,,0.880722,0,2,2689459,2688763,696
17908041,426.977,448.441,908,5186,,0.887649,0,2,2689671,2688763,908
17910961,443.105,479.386,768,5597,,0.898884,0,2,2690227,2689459,768
17912421,444.217,445.962,1008,5977,,0.908996,0,2,2690679,2689671,1008
17913881,450.69,459.717,948,6333,,0.918096,0,2,2691175,2690227,948
17913881,434.854,402.252,1272,6333,,0.926287,0,2,2691499,2690227,1272
17913881,444.997,351.971,1788,6333,,0.933658,0,2,2692015,2690227,1788
17913881,404.372,307.975,1908,1460,,0.940292,0,2,2692135,2690227,1908
17913881,373.326,269.478,2064,1460,,0.943263,0,2,2692291,2690227,2064
17922641,395.66,459.293,828,1460,,0.943937,0,2,2692843,2692015,828
17922641,364.203,401.881,972,1460,,0.949543,0,2,2692987,2692015,972
17924101,429.177,455.146,1028,1460,,0.927589,0,2,2693871,2692843,1028
17927021,461.53,526.753,688,2920,,0.90383,0,2,2694559,2693871,688
17929941,486.339,546.909,660,3650,,0.898447,0,2,2695219,2694559,660
17932861,520.046,561.045,756,4234,,0.905602,0,2,2695975,2695219,756
17935781,558.541,585.415,828,4737,,0.915042,0,2,2696803,2695975,828
17937241,515.223,512.238,1040,5186,,0.923538,0,2,2697015,2695975,1040
17940161,532.32,551.708,864,5597,,0.931184,0,2,2697667,2696803,864
17941621,517.78,509.245,1068,5977,,0.938066,0,2,2698083,2697015,1068
17944541,509.058,527.089,864,6333,,0.944259,0,2,2698531,2697667,864
17946001,474.925,461.203,1100,6333,,0.946833,0,2,2698767,2697667,1100
17947461,456.06,455.552,1008,6669,,0.92415,0,2,2699091,2698083,1008
17950381,444.552,454.608,924,6669,,0.904735,0,2,2699455,2698531,924
17951841,428.983,427.282,1008,6988,,0.876261,0,2,2699775,2698767,1008
17953301,400.86,414.372,888,6988,,0.839635,0,2,2699979,2699091,888
17956221,370.753,408.076,684,7293,,0.814672,0,2,2700139,2699455,684
17959141,372.409,397.066,748,7293,,0.804205,0,2,2700523,2699775,748
17962061,352.858,392.933,600,7585,,0.798784,0,2,2700739,2700139,600
17964981,365.75,391.816,672,7866,,0.793906,0,2,2701195,2700523,672
17966441,346.532,342.839,884,7866,,0.791515,0,2,2701407,2700523,884
17969361,306.715,326.984,696,8136,,0.791364,0,2,2701435,2700739,696
17972281,325.376,343.111,696,8136,,0.805227,0,2,2701891,2701195,696
17975201,316.204,326.722,736,8397,,0.823705,0,2,2702143,2701407,736
17976661,303.178,289.382,920,8397,,0.838334,0,2,2702355,2701435,920
17979581,307.781,310.209,804,8650,,0.854501,0,2,2702695,2701891,804
17982501,305.308,302.933,840,8650,,0.869051,0,2,2702983,2702143,840
17983961,316.145,291.567,1020,8896,,0.882146,0,2,2703375,2702355,1020
17986881,311.627,297.621,960,8896,,0.884931,0,2,2703655,2702695,960
17988341,308.673,296.418,960,9135,,0.896438,0,2,2703943,2702983,960
17988341,306.089,259.366,1248,9135,,0.906794,0,2,2704231,2702983,1248
17988341,299.328,226.945,1500,9135,,0.914115,0,2,2704483,2702983,1500
17988341,263.412,198.577,1512,7300,,0.921703,0,2,2704495,2702983,1512
17988341,258.986,173.755,1740,5840,,0.906533,0,2,2704723,2702983,1740
17988341,252.112,152.035,1944,4380,,0.89888,0,2,2704927,2702983,1944
17988341,246.098,133.031,2148,1460,,0.899992,0,2,2705131,2702983,2148
18000021,239.336,303.902,840,1460,,0.909992,0,2,2705323,2704483,840
18000021,263.419,265.914,1272,1460,,0.912993,0,2,2705755,2704483,1272
18001481,306.492,337.675,1040,1460,,0.902694,0,2,2706363,2705323,1040
18004401,360.18,425.466,736,2920,,0.889425,0,2,2707099,2706363,736
18007321,403.658,464.283,708,3650,,0.885482,0,2,2707807,2707099,708
18010241,447.7,494.747,756,4234,,0.893934,0,2,2708563,2707807,756
18013161,495.238,527.404,828,4737,,0.90454,0,2,2709391,2708563,828
18014621,459.833,461.478,1040,5186,,0.914086,0,2,2709603,2708563,1040
18017541,489.854,507.294,912,5597,,0.922678,0,2,2710303,2709391,912
18019001,471.622,470.382,1044,5977,,0.92841,0,2,2710647,2709603,1044
18020461,483.669,499.084,912,6333,,0.929569,0,2,2711215,2710303,912
18020461,454.711,436.699,1164,6333,,0.936612,0,2,2711467,2710303,1164
18020461,466.872,382.111,1716,6333,,0.918951,0,2,2712019,2710303,1716
18020461,410.013,334.347,1728,1460,,0.906056,0,2,2712031,2710303,1728
18020461,388.761,292.554,1968,1460,,0.89745,0,2,2712271,2710303,1968
18029221,398.666,470.485,720,1460,,0.892705,0,2,2712739,2712019,720
18029221,350.333,411.674,732,1460,,0.888435,0,2,2712751,2712019,732
18030681,423.041,450.215,944,1460,,0.876591,0,2,2713683,2712739,944
18033601,459.161,511.938,712,2920,,0.881932,0,2,2714395,2713683,712
18036521,502.266,536.946,804,3650,,0.893739,0,2,2715199,2714395,804
18039441,550.483,570.328,888,4234,,0.900365,0,2,2716087,2715199,888
18042361,588.172,610.037,852,4737,,0.910329,0,2,2716939,2716087,852
18043821,541.151,533.782,1064,5186,,0.919296,0,2,2717151,2716087,1064
18045281,566.507,573.559,956,5597,,0.916366,0,2,2717895,2716939,956
18045281,496.194,501.864,960,5597,,0.915729,0,2,2717899,2716939,960
18045281,537.669,439.131,1788,5597,,0.900157,0,2,2718727,2716939,1788
18045281,471.961,384.24,1800,5597,,0.886141,0,2,2718739,2716939,1800
18045281,499.966,336.21,2496,1460,,0.882527,0,2,2719435,2716939,2496
18052581,438.97,519.184,708,1460,,0.877274,0,2,2719447,2718739,708
18052581,438.099,454.286,1140,1460,,0.868547,0,2,2719879,2718739,1140
18054041,445.836,486,932,1460,,0.848692,0,2,2720379,2719447,932
18056961,471.607,541.75,652,2920,,0.842823,0,2,2721031,2720379,652
18059881,502.656,555.531,720,3650,,0.849541,0,2,2721751,2721031,720
18062801,538.824,576.09,792,4234,,0.864586,0,2,2722543,2721751,792
18065721,585.471,603.079,912,4737,,0.878128,0,2,2723455,2722543,912
18067181,571.787,527.694,1388,5186,,0.890315,0,2,2723931,2722543,1388
18070101,545.814,575.732,840,5597,,0.901284,0,2,2724295,2723455,840
18071561,567.087,563.266,1080,5977,,0.896155,0,2,2725011,2723931,1080
18073021,522.201,538.357,924,6333,,0.89154,0,2,2725219,2724295,924
18073021,528.926,471.063,1500,6333,,0.875386,0,2,2725795,2724295,1500
18073021,485.31,412.18,1680,6333,,0.862847,0,2,2725975,2724295,1680
18073021,426.146,360.657,1692,4380,,0.851562,0,2,2725987,2724295,1692
18073021,432.878,315.575,2172,2920,,0.827406,0,2,2726467,2724295,2172
18081781,402.768,486.128,684,1460,,0.821666,0,2,2726659,2725975,684
18083241,428.422,486.862,800,3650,,0.820499,0,2,2727267,2726467,800
18083241,379.87,426.004,840,3650,,0.823449,0,2,2727307,2726467,840
18083241,338.386,372.754,888,3650,,0.824104,0,2,2727355,2726467,888
18084701,322.588,350.16,908,3650,,0.826694,0,2,2727567,2726659,908
18086161,360.264,382.39,924,3650,,0.841024,0,2,2728191,2727267,924
18087621,355.731,372.091,948,4234,,0.856922,0,2,2728515,2727567,948
18089081,398.265,403.58,1020,4737,,0.87123,0,2,2729211,2728191,1020
18092001,374.482,393.632,904,5186,,0.884107,0,2,2729419,2728515,904
18094921,431.171,431.428,1036,5597,,0.886696,0,2,2730247,2729211,1036
18096381,423.275,403.5,1196,5977,,0.898027,0,2,2730615,2729419,1196
18099301,429.366,456.562,840,6333,,0.908224,0,2,2731087,2730247,840
18100761,402.195,399.492,1052,6333,,0.917401,0,2,2731299,2730247,1052
18102221,399.921,395.555,1068,6669,,0.922661,0,2,2731683,2730615,1068
18105141,383.43,405.111,864,6669,,0.930395,0,2,2731951,2731087,864
18106601,384.502,380.972,1044,6988,,0.934356,0,2,2732343,2731299,1044
18108061,384.439,381.351,1044,6988,,0.93392,0,2,2732727,2731683,1044
18110981,353.384,367.182,912,7293,,0.926528,0,2,2732863,2731951,912
18112441,371.711,370.284,1020,7293,,0.930875,0,2,2733363,2732343,1020
18115361,357.247,371.999,892,7585,,0.937788,0,2,2733619,2732727,892
18116821,339.091,342.499,968,7585,,0.944009,0,2,2733831,2732863,968
18119741,343.705,362.186,844,7866,,0.949608,0,2,2734207,2733363,844
18146021,292.25,283.046,1028,9135,,0.947984,0,2,2737443,2736415,1028
18148941,302.718,304.665,948,9135,,0.937186,0,2,2737819,2736871,948
18151861,296.379,293.082,988,7300,,0.938467,0,2,2738071,2737083,988
18154781,274.331,274.947,960,7300,,0.93362,0,2,2738191,2737231,960
18156241,311.54,314.079,944,7592,,0.939258,0,2,2738763,2737819,944
18159161,288.097,306.319,816,7592,,0.945332,0,2,2738887,2738071,816
18198581,382.505,401.841,912,6669,,0.941215,0,2,2746611,2745699,912
18201501,374.192,401.61,828,6669,,0.920094,0,2,2746927,2746099,828
18204421,376.918,379.409,1000,6988,,0.913084,0,2,2747323,2746323,1000
18207341,367.303,407.483,696,7293,,0.904776,0,2,2747623,2746927,696
18210261,378.39,406.048,756,7585,,0.893298,0,2,2748079,2747323,756
18213181,367.091,392.792,744,7866,,0.886968,0,2,2748367,2747623,744
18214641,347.705,343.693,956,7866,,0.889272,0,2,2748579,2747623,956
18217561,331.742,357.731,720,8136,,0.899344,0,2,2748799,2748079,720
18220481,329.274,349.015,744,8136,,0.90941,0,2,2749111,2748367,744
18221941,344.615,331.888,984,8397,,0.918469,0,2,2749563,2748579,984
18224861,311.038,317.902,840,8397,,0.926622,0,2,2749639,2748799,840
18227781,323.158,317.164,936,8650,,0.93396,0,2,2750047,2749111,936
18230701,338.263,334.019,928,8650,,0.940564,0,2,2750491,2749563,928
18232161,322.481,301.766,1064,8896,,0.946508,0,2,2750703,2749639,1064
18235081,323.17,315.046,984,8896,,0.938857,0,2,2751031,2750047,984
18236541,327.774,331.165,900,9135,,0.944971,0,2,2751391,2750491,900
18236541,304.802,289.769,1044,9135,,0.949474,0,2,2751535,2750491,1044
18236541,282.217,194.123,1740,5840,,0.942167,0,2,2752231,2750491,1740
18236541,248.44,169.857,1752,4380,,0.92495,0,2,2752243,2750491,1752
18236541,232.385,148.625,1872,1460,,0.913455,0,2,2752363,2750491,1872
18248221,240.837,298.047,828,1460,,0.907109,0,2,2752663,2751835,828
18248221,263.232,260.791,1248,1460,,0.901398,0,2,2753083,2751835,1248
18249681,295.828,331.692,944,1460,,0.882259,0,2,2753607,2752663,944
18252601,343.35,408.231,676,2920,,0.867033,0,2,2754283,2753607,676
18255521,385.931,441.702,684,3650,,0.871329,0,2,2754967,2754283,684
18258441,436.69,471.989,792,4234,,0.884197,0,2,2755759,2754967,792
18259901,502.103,511.991,960,4737,,0.877777,0,2,2756719,2755759,960
18259901,535.341,447.992,1728,1460,,0.889999,0,2,2757487,2755759,1728
18259901,469.923,391.993,1740,1460,,0.900999,0,2,2757499,2755759,1740
18265741,459.183,505.869,821,1460,,0.882899,0,2,2757883,2757062,821
18267201,515.285,545.26,908,1460,,0.871609,0,2,2758791,2757883,908
18270121,539.874,590.603,712,2920,,0.865448,0,2,2759503,2758791,712
18273041,563.89,605.777,732,3650,,0.861904,0,2,2760235,2759503,732
18275961,586.404,621.555,744,4234,,0.875713,0,2,2760979,2760235,744
18278881,619.603,636.861,852,4737,,0.888142,0,2,2761831,2760979,852
18280341,585.153,557.253,1196,5186,,0.899328,0,2,2762175,2760979,1196
18283261,580.009,594.096,888,5597,,0.909395,0,2,2762719,2761831,888
18284721,568.508,562.834,1032,5977,,0.910455,0,2,2763207,2762175,1032
18286181,551.944,560.48,924,6333,,0.91941,0,2,2763643,2762719,924
18286181,526.451,490.42,1272,6333,,0.927469,0,2,2763991,2762719,1272
18286181,520.645,429.118,1752,6333,,0.915722,0,2,2764471,2762719,1752
18286181,475.064,375.478,1908,1460,,0.90315,0,2,2764627,2762719,1908
18286181,435.181,328.543,2064,1460,,0.898835,0,2,2764783,2762719,2064
18294941,436.283,506.475,756,1460,,0.893951,0,2,2765227,2764471,756
18294941,398.248,443.166,888,1460,,0.883556,0,2,2765359,2764471,888
18296401,449.967,482.27,944,1460,,0.852201,0,2,2766171,2765227,944
18299321,467.721,539.986,592,2920,,0.843981,0,2,2766763,2766171,592
18302241,497.756,546.488,708,3650,,0.854583,0,2,2767471,2766763,708
18305161,537.537,566.677,816,4234,,0.869124,0,2,2768287,2767471,816
18308081,581.344,597.842,888,4737,,0.882212,0,2,2769175,2768287,888
18309541,539.676,523.112,1136,5186,,0.887991,0,2,2769423,2768287,1136
18312461,550.717,568.723,876,5597,,0.899192,0,2,2770051,2769175,876
18313921,529.377,528.633,1008,5977,,0.909272,0,2,2770431,2769423,1008
18315381,540.205,541.054,996,6333,,0.880345,0,2,2771047,2770051,996
18315381,501.179,473.422,1224,6333,,0.861311,0,2,2771275,2770051,1224
18315381,491.032,414.244,1644,6333,,0.83618,0,2,2771695,2770051,1644
18315381,431.153,362.464,1656,4380,,0.813562,0,2,2771707,2770051,1656
18315381,404.259,317.156,1872,1460,,0.795205,0,2,2771923,2770051,1872
18324141,400.227,483.011,600,1460,,0.786685,0,2,2772295,2771695,600
18324141,362.198,422.635,696,1460,,0.781016,0,2,2772391,2771695,696
18325601,412.423,444.805,860,1460,,0.775915,0,2,2773155,2772295,860
18328521,446.871,496.705,688,2920,,0.791323,0,2,2773843,2773155,688
18331441,491.512,520.617,804,3650,,0.812191,0,2,2774647,2773843,804
18334361,545.573,556.04,924,4234,,0.830972,0,2,2775571,2774647,924
18335821,597.376,602.035,960,4737,,0.840875,0,2,2776531,2775571,960
18335821,624.704,526.78,1776,1460,,0.827787,0,2,2777347,2775571,1776
18335821,548.116,460.933,1788,1460,,0.815008,0,2,2777359,2775571,1788
18341661,515.602,560.941,815,1460,,0.803508,0,2,2777647,2776832,815
18343121,558.651,592.699,860,1460,,0.784157,0,2,2778507,2777647,860
18346041,565.82,626.111,616,2920,,0.792741,0,2,2779123,2778507,616
18348961,591.092,624.847,768,3650,,0.802467,0,2,2779891,2779123,768
18351881,614.706,642.741,780,4234,,0.82222,0,2,2780671,2779891,780
18353341,653.368,659.899,924,4737,,0.835998,0,2,2781595,2780671,924
18353341,678.197,577.411,1776,1460,,0.852399,0,2,2782447,2780671,1776
18353341,594.922,505.235,1788,1460,,0.867159,0,2,2782459,2780671,1788
18359181,556.557,594.706,855,1460,,0.865443,0,2,2782747,2781892,855
18360641,606.487,627.242,956,1460,,0.839899,0,2,2783703,2782747,956
18363561,607.676,668.337,616,2920,,0.814909,0,2,2784319,2783703,616
18366481,606.717,661.795,600,3650,,0.788418,0,2,2784919,2784319,600
18369401,602.877,654.071,576,4234,,0.776576,0,2,2785495,2784919,576
18372321,608.518,644.312,648,4737,,0.785918,0,2,2786143,2785495,648
18373781,558.953,563.773,860,5186,,0.792327,0,2,2786355,2785495,860
18376701,558.584,574.301,768,5597,,0.812094,0,2,2786911,2786143,768
18378161,537.761,529.014,948,5977,,0.830885,0,2,2787303,2786355,948
18381081,531.041,532.387,876,6333,,0.847796,0,2,2787787,2786911,876
18382541,501.661,465.838,1172,6333,,0.855016,0,2,2788083,2786911,1172
18384001,470.453,456.609,1032,6669,,0.861515,0,2,2788335,2787303,1032
18386921,446.646,460.033,828,6669,,0.875363,0,2,2788615,2787787,828
18388381,454.816,439.529,1044,6988,,0.887827,0,2,2789127,2788083,1044
18389841,423.464,416.087,996,6988,,0.885044,0,2,2789331,2788335,996
18392761,404.031,399.077,984,7293,,0.87954,0,2,2789599,2788615,984
18395681,419.527,413.192,1000,7293,,0.882586,0,2,2790127,2789127,1000
