#Ack,ack_ewma(ms),ack_ewma_norm,send_ewma(ms),send_ewma_norm,rtt_ratio,rtt_ratio_norm,cwnd (Bytes),cwnd_norm,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
9651281,13.0993,0.00408236852356837,1.47429,0.000451167786713672,1080,0.397058823529412,66240,0.317271769326564,0.351938,0,2,286719,285639,1080
9651281,12.9619,0.00403954811063498,1.29,0.000394770665785318,1092,0.401470588235294,66240,0.317271769326564,0.356696,0,2,286731,285639,1092
9651281,12.8416,0.00400205687573042,1.12875,0.000345424332562153,1104,0.405882352941176,66240,0.317271769326564,0.362109,0,2,286743,285639,1104
9651281,12.7364,0.00396927152317881,0.987657,0.000302246520509713,1116,0.410294117647059,64780,0.310278762333557,0.366845,0,2,286755,285639,1116
9651281,12.6444,0.00394059992208804,0.864199,0.000264465437675199,1128,0.414705882352941,64780,0.310278762333557,0.37099,0,2,286767,285639,1128
9651281,12.5638,0.00391548110634983,0.756175,0.000231407525736599,1140,0.419117647058824,64780,0.310278762333557,0.375866,0,2,286779,285639,1140
9651281,12.4933,0.00389350993377483,0.661653,0.000202481546766553,1152,0.423529411764706,64780,0.310278762333557,0.380133,0,2,286791,285639,1152
9651281,12.4317,0.00387431242695754,0.578946,0.000177171238661819,1164,0.427941176470588,64780,0.310278762333557,0.385116,0,2,286803,285639,1164
9651281,12.3777,0.00385748344370861,0.506578,0.000155024910335035,1176,0.432352941176471,64780,0.310278762333557,0.389477,0,2,286815,285639,1176
9651281,12.3305,0.00384277366575769,0.443256,0.000135646873049098,1188,0.436764705882353,63320,0.30328575534055,0.393292,0,2,286827,285639,1188
9651281,12.2892,0.00382990261005064,0.387849,0.000118691013917961,1200,0.441176470588235,63320,0.30328575534055,0.396631,0,2,286839,285639,1200
9651281,12.253,0.0038186209583171,0.339368,0.000103854675431188,1212,0.445588235294118,63320,0.30328575534055,0.399552,0,2,286851,285639,1212
9651281,12.2214,0.0038087728866381,0.296947,9.08728410022891E-05,1224,0.45,63320,0.30328575534055,0.402108,0,2,286863,285639,1224
9651281,12.1937,0.00380014024152707,0.259828,7.95135446121455E-05,1236,0.454411764705882,63320,0.30328575534055,0.404344,0,2,286875,285639,1236
9651281,12.1695,0.00379259836384885,0.22735,6.95745045475133E-05,1248,0.458823529411765,63320,0.30328575534055,0.406301,0,2,286887,285639,1248
9651281,12.1483,0.00378599142968446,0.198931,6.08776149731311E-05,1260,0.463235294117647,61860,0.296292748347543,0.408014,0,2,286899,285639,1260
9651281,12.1298,0.00378022594468251,0.174065,5.32680278604042E-05,1272,0.467647058823529,61860,0.296292748347543,0.409512,0,2,286911,285639,1272
9651281,12.1136,0.00377517724970783,0.152307,4.66095626308252E-05,1284,0.472058823529412,61860,0.296292748347543,0.410823,0,2,286923,285639,1284
9651281,12.0994,0.00377075185040904,0.133268,4.07831760371146E-05,1296,0.476470588235294,61860,0.296292748347543,0.41197,0,2,286935,285639,1296
9651281,12.0869,0.00376685625243475,0.11661,3.56854320443612E-05,1308,0.480882352941177,61860,0.296292748347543,0.412974,0,2,286947,285639,1308
9651281,11.5761,0.0036076665368134,0.102034,3.1224829544759E-05,1316,0.483823529411765,61860,0.296292748347543,0.415102,0,2,286955,285639,1316
9651281,11.6291,0.00362418387222439,0.0892793,2.73215881409668E-05,1328,0.488235294117647,61860,0.296292748347543,0.414464,0,2,286967,285639,1328
9651281,10.8004,0.00336592130892092,0.0781194,2.39063934486431E-05,1333,0.490073529411765,60400,0.289299741354536,0.413906,0,2,286972,285639,1333
9651281,10.9504,0.00341266848461239,0.0683545,2.0918101918157E-05,1345,0.494485294117647,60400,0.289299741354536,0.410918,0,2,286984,285639,1345
9651281,9.83158,0.00306399065056486,0.0598102,1.83033430036845E-05,1347,0.495220588235294,59420,0.28460580515375,0.410803,0,2,286986,285639,1347
9651281,10.1026,0.00314845344760421,0.0523339,1.60154174776297E-05,1359,0.499632352941176,58800,0.281636172047131,0.408203,0,2,286998,285639,1359
9651281,10.3398,0.00322237631476432,0.0457922,1.40135017688174E-05,1371,0.504044117647059,58600,0.280678225883705,0.405927,0,2,287010,285639,1371
9651281,9.29733,0.00289749279314375,0.0400681,1.22617910959323E-05,1373,0.504779411764706,57140,0.273685218890698,0.405187,0,2,287012,285639,1373
9660041,9.63516,0.00300277678223607,112.535,0.0344383851737603,485,0.178308823529412,55880,0.267650158061117,0.402038,0,2,287024,286539,485
9660041,9.93077,0.00309490299961044,98.4682,0.0301336099788232,497,0.182720588235294,58940,0.282306734361529,0.396783,0,2,287036,286539,497
9664421,10.1894,0.00317550447993767,89.1597,0.0272849876978444,485,0.178308823529412,58940,0.282306734361529,0.389686,0,2,287048,286563,485
9664421,10.4157,0.0032460303856642,78.0147,0.0238743527597224,497,0.182720588235294,57480,0.275313727368522,0.380975,0,2,287060,286563,497
9668801,10.6138,0.00330776782236073,71.2629,0.0218081414564283,485,0.178308823529412,57480,0.275313727368522,0.370853,0,2,287072,286587,485
9668801,10.7871,0.00336177639267628,62.355,0.0190821122984833,497,0.182720588235294,56020,0.268320720375515,0.359496,0,1,287084,286587,497
9673181,10.9387,0.00340902220490845,57.5606,0.0176149119263584,485,0.178308823529412,56020,0.268320720375515,0.347059,0,1,287096,286611,485
9673181,11.0713,0.00345034670821971,50.3655,0.0154130402849693,497,0.182720588235294,54560,0.261327713382508,0.333677,0,1,287108,286611,497
9679021,11.1874,0.00348652902220491,47.0699,0.014404508342208,485,0.178308823529412,54560,0.261327713382508,0.319467,0,1,287120,286635,485
9679021,11.289,0.00351819244253993,41.1861,0.0126039256729463,497,0.182720588235294,51640,0.247341699396494,0.304534,0,1,287132,286635,497
9679021,11.3779,0.00354589793533307,36.0379,0.0110284540903137,509,0.187132352941176,51640,0.247341699396494,0.288967,0,1,287144,286635,509
9684861,11.4556,0.00357011297234125,36.0331,0.0110269851762085,485,0.178308823529412,51640,0.247341699396494,0.272846,0,1,287156,286671,485
9684861,11.5237,0.00359133619010518,31.529,0.00964862350507388,497,0.182720588235294,48720,0.23335568541048,0.25624,0,1,287168,286671,497
9684861,11.5832,0.0036098792364628,27.5879,0.00844255321753394,509,0.187132352941176,48720,0.23335568541048,0.23921,0,1,287180,286671,509
9695081,11.6353,0.00362611608881963,28.6394,0.00876433721371476,485,0.178308823529412,48720,0.23335568541048,0.221809,0,1,287192,286707,485
9695081,11.6809,0.00364032723022984,25.0595,0.00766880271259472,497,0.182720588235294,41420,0.198390650445445,0.204083,0,1,287204,286707,497
9695081,11.7208,0.00365276197896377,21.927,0.00671018324703463,509,0.187132352941176,41420,0.198390650445445,0.186073,0,1,287216,286707,509
9695081,11.7557,0.00366363848850799,19.1861,0.005871402690561,521,0.191544117647059,41420,0.198390650445445,0.167814,0,1,287228,286707,521
9695081,11.7862,0.00367314374756525,16.7879,0.00513749648072662,533,0.195955882352941,41420,0.198390650445445,0.149337,0,1,287240,286707,533
9695081,11.813,0.00368149590962213,14.6894,0.00449530559533865,545,0.200367647058824,41420,0.198390650445445,0.13067,0,1,287252,286707,545
9705301,11.8363,0.0036887573042462,21.8532,0.00668759869266645,485,0.178308823529412,41420,0.198390650445445,0.114336,0,1,287264,286779,485
9705301,11.8568,0.00369514608492404,19.1216,0.00585166415727174,497,0.182720588235294,34120,0.16342561548041,0.100044,0,1,287276,286779,497
9705301,11.8747,0.00370072458122322,16.7314,0.00512020613761277,509,0.187132352941176,34120,0.16342561548041,0.0875385,0,1,287288,286779,509
9705301,11.8904,0.00370561745227893,14.6399,0.00448015741862828,521,0.191544117647059,34120,0.16342561548041,0.0765962,0,1,287300,286779,521
9705301,11.9041,0.00370988702765875,12.81,0.00392016451837979,533,0.195955882352941,34120,0.16342561548041,0.0670217,0,1,287312,286779,533
9705301,11.9161,0.00371362680171406,11.2087,0.00343012865239372,545,0.200367647058824,34120,0.16342561548041,0.058644,0,1,287324,286779,545
9716981,11.9265,0.00371686793922867,18.8076,0.00575557269288678,485,0.178308823529412,34120,0.16342561548041,0.0513135,0,1,287336,286851,485
9716981,11.9357,0.00371973509933775,16.4567,0.00503614140746453,497,0.182720588235294,25360,0.121467573522368,0.0736493,0,1,287348,286851,497
9716981,11.9438,0.00372225944682509,14.3996,0.00440661990623432,509,0.187132352941176,25360,0.121467573522368,0.0906931,0,1,287360,286851,509
9716981,11.9508,0.00372444098169069,12.5996,0.00385577711676643,521,0.191544117647059,25360,0.121467573522368,0.103106,0,1,287372,286851,521
9716981,11.9569,0.00372634203350214,11.0247,0.00337382027835922,533,0.195955882352941,25360,0.121467573522368,0.111468,0,1,287384,286851,533
9716981,11.9623,0.00372802493182704,9.6466,0.00295208891826717,545,0.200367647058824,25360,0.121467573522368,0.116285,0,1,287396,286851,545
9716981,11.967,0.00372948967666537,8.44077,0.00258307627336492,557,0.204779411764706,25360,0.121467573522368,0.117999,0,1,287408,286851,557
9724421,11.9712,0.00373079859758473,17.8857,0.00547344937754765,485,0.178308823529412,25360,0.121467573522368,0.116999,0,1,287420,286935,485
9724421,11.9748,0.00373192052980132,15.65,0.00478927203065134,497,0.182720588235294,22100,0.105853051058531,0.116124,0,1,287432,286935,497
9724421,11.9779,0.00373288663809895,13.6937,0.00419059772563133,509,0.187132352941176,22100,0.105853051058531,0.112859,0,1,287444,286935,509
9729201,11.9807,0.00373375925204519,18.107,0.00554117243827501,472,0.173529411764706,22100,0.105853051058531,0.107501,0,1,287456,286984,472
9790521,23.9926,0.0074772419166342,6.25449,0.00191402262127722,610,0.224264705882353,119720,0.573426573426573,0.94737,0,2,288066,287456,610
9793441,23.9935,0.00747752239968835,5.47268,0.00167477017614728,634,0.233088235294118,119720,0.573426573426573,0.945199,0,2,288090,287456,634
9796361,23.9943,0.00747777171795871,4.7886,0.00146542543424773,658,0.241911764705882,121180,0.58041958041958,0.948299,0,2,288114,287456,658
9799281,23.9951,0.00747802103622906,4.19002,0.00128224572484791,682,0.250735294117647,121180,0.58041958041958,0.947261,0,2,288138,287456,682
9802201,23.9957,0.00747820802493183,3.66627,0.00112196577430135,706,0.259558823529412,121180,0.58041958041958,0.946354,0,2,288162,287456,706
9805121,23.9962,0.0074783638488508,3.20799,0.000981721200102824,730,0.268382352941176,121180,0.58041958041958,0.94431,0,2,288186,287456,730
9808041,23.9967,0.00747851967276977,2.80699,0.000859005667560256,754,0.277205882352941,122640,0.587412587412587,0.945021,0,2,288210,287456,754
9810961,23.9971,0.00747864433190495,2.45611,0.00075162804646665,778,0.286029411764706,122640,0.587412587412587,0.945643,0,2,288234,287456,778
9813881,23.9975,0.00747876899104012,2.1491,0.000657675688247463,802,0.294852941176471,122640,0.587412587412587,0.946188,0,2,288258,287456,802
9816801,23.9978,0.00747886248539151,1.88046,0.0005754654621571,826,0.303676470588235,124100,0.594405594405594,0.945414,0,2,288282,287456,826
9819721,23.9981,0.00747895597974289,1.6454,0.000503531514328033,850,0.3125,124100,0.594405594405594,0.944738,0,2,288306,287456,850
9822641,23.9983,0.00747901830931048,1.43973,0.000440591605155889,874,0.321323529411765,124100,0.594405594405594,0.942895,0,2,288330,287456,874
9825561,23.9985,0.00747908063887807,1.25976,0.000385516506922258,898,0.330147058823529,124100,0.594405594405594,0.941283,0,2,288354,287456,898
9828481,23.9987,0.00747914296844566,1.10229,0.000337326943556976,922,0.338970588235294,125560,0.601398601398601,0.942373,0,2,288378,287456,922
9831401,23.9989,0.00747920529801324,0.964506,0.00029516176416584,946,0.347794117647059,125560,0.601398601398601,0.943326,0,2,288402,287456,946
9831401,22.499,0.00701176470588235,0.843943,0.000258266620151053,958,0.352205882352941,125560,0.601398601398601,0.944161,0,2,288414,287456,958
9831401,21.1866,0.0066027580833658,0.73845,0.0002259832543792,970,0.356617647058824,125560,0.601398601398601,0.943641,0,2,288426,287456,970
9831401,20.0383,0.00624489287105571,0.646143,0.000197735118063971,982,0.361029411764706,125560,0.601398601398601,0.943185,0,2,288438,287456,982
9831401,19.0335,0.00593174912349046,0.565376,0.000173018496076775,994,0.365441176470588,123260,0.590382220519207,0.941537,0,2,288450,287456,994
9831401,18.1543,0.00565774834437086,0.494704,0.000151391184067178,1006,0.369852941176471,122345,0.585999616821535,0.938845,0,2,288462,287456,1006
9831401,17.385,0.00541799766264122,0.432866,0.000132467286058781,1018,0.374264705882353,121887,0.58380592010729,0.935239,0,2,288474,287456,1018
9831401,16.7119,0.0052082275029217,0.378757,0.000115908645783604,1030,0.378676470588235,119969,0.574619216400038,0.930835,0,2,288486,287456,1030
9831401,16.1229,0.0050246669263732,0.331413,0.000101420256325511,1042,0.383088235294118,119511,0.572425519685794,0.92448,0,2,288498,287456,1042
9831401,15.6076,0.00486407479548111,0.289986,8.8742609525908E-05,1054,0.3875,117593,0.563238815978542,0.91767,0,2,288510,287456,1054
9831401,15.1566,0.00472352162056876,0.253738,7.76498598411125E-05,1066,0.391911764705882,117135,0.561045119264297,0.910461,0,2,288522,287456,1066
9831401,14.762,0.0046005453837164,0.222021,6.79437038669164E-05,1078,0.396323529411765,115217,0.551858415557046,0.905404,0,2,288534,287456,1078
9831401,14.4168,0.00449296455005843,0.194268,5.94506261246374E-05,1090,0.400735294117647,113299,0.542671711849794,0.902228,0,2,288546,287456,1090
9831401,14.1147,0.00439881573821582,0.169985,5.20194508709437E-05,1102,0.405147058823529,112841,0.540478015135549,0.8982,0,2,288558,287456,1102
9831401,13.8503,0.00431641604986365,0.148736,4.55167517412753E-05,1114,0.409558823529412,112383,0.538284318421305,0.895925,0,2,288570,287456,1114
9831401,13.6191,0.0042443630697312,0.130144,3.98271577736159E-05,1126,0.413970588235294,111925,0.53609062170706,0.895184,0,2,288582,287456,1126
9831401,13.4167,0.00418128554733152,0.113876,3.48487630519139E-05,1138,0.418382352941177,110007,0.526903917999808,0.893286,0,2,288594,287456,1138
9831401,13.2396,0.00412609271523179,0.0996418,3.04927594775562E-05,1150,0.422794117647059,108089,0.517717214292557,0.892875,0,2,288606,287456,1150
9831401,13.0846,0.0040777873003506,0.0871866,2.6681172193456E-05,1162,0.427205882352941,107631,0.515523517578312,0.893766,0,2,288618,287456,1162
9831401,12.9491,0.00403555901830931,0.0762883,2.33460333198683E-05,1174,0.431617647058824,105713,0.50633681387106,0.892045,0,2,288630,287456,1174
9831401,12.8304,0.00399856641994546,0.0667522,2.0427760028399E-05,1186,0.436029411764706,105255,0.504143117156816,0.89054,0,2,288642,287456,1186
9831401,12.7266,0.00396621737436697,0.0584082,1.78742976754434E-05,1198,0.440441176470588,103337,0.494956413449564,0.889222,0,2,288654,287456,1198
9831401,12.6358,0.00393791975068173,0.0511072,1.56400181166073E-05,1210,0.444852941176471,102879,0.492762716735319,0.888069,0,2,288666,287456,1210
9831401,12.5563,0.00391314374756525,0.0447188,1.36850158520314E-05,1222,0.449264705882353,100961,0.483576013028068,0.884561,0,2,288678,287456,1222
9831401,12.4868,0.0038914842228282,0.0391289,1.19743735693389E-05,1234,0.453676470588235,99043,0.474389309320816,0.881491,0,2,288690,287456,1234
9831401,12.4259,0.00387250486949747,0.0342378,1.04775806984687E-05,1246,0.458088235294118,98585,0.472195612606572,0.878804,0,2,288702,287456,1246
9831401,12.3727,0.00385592520451889,0.0299581,9.16789076175437E-06,1258,0.4625,95207,0.456015901906313,0.873954,0,2,288714,287456,1258
9831401,12.3261,0.00384140241527074,0.0262133,8.02189294064363E-06,1270,0.466911764705882,94749,0.453822205192068,0.86971,0,2,288726,287456,1270
9831401,12.2853,0.00382868718348266,0.0229367,7.01917544954892E-06,1282,0.471323529411765,92831,0.444635501484817,0.865996,0,2,288738,287456,1282
9831401,12.2497,0.00381759252045189,0.0200696,6.14177469305816E-06,1294,0.475735294117647,92373,0.442441804770572,0.860246,0,2,288750,287456,1294
9831401,12.2185,0.00380786910790806,0.0175609,5.37405285642589E-06,1306,0.480147058823529,90455,0.43325510106332,0.855216,0,2,288762,287456,1306
9831401,12.1912,0.00379936112193222,0.0153658,4.7023000746698E-06,1318,0.484558823529412,87600,0.41958041958042,0.848314,0,2,288774,287456,1318
9831401,12.1673,0.00379191273860538,0.0134451,4.11452021593037E-06,1330,0.488970588235294,86760,0.415557045694032,0.842274,0,2,288786,287456,1330
9831401,12.1464,0.00378539929879236,0.0117644,3.60018606245333E-06,1342,0.493382352941177,86760,0.415557045694032,0.83699,0,2,288798,287456,1342
9831401,12.1281,0.00377969614335801,0.0102939,3.15017810583526E-06,1354,0.497794117647059,86760,0.415557045694032,0.832366,0,2,288810,287456,1354
9831401,12.1121,0.00377470977795092,0.00900713,2.75639589683327E-06,1366,0.502205882352941,86760,0.415557045694032,0.828321,0,2,288822,287456,1366
9831401,12.098,0.00377031554343592,0.00788124,2.41184679225882E-06,1378,0.506617647058824,86760,0.415557045694032,0.824781,0,2,288834,287456,1378
9831401,12.0858,0.00376651343981301,0.00689609,2.11036747334533E-06,1390,0.511029411764706,86760,0.415557045694032,0.821683,0,2,288846,287456,1390
9831401,12.0751,0.00376317880794702,0.00603408,1.84657192170688E-06,1402,0.515441176470588,86760,0.415557045694032,0.818973,0,2,288858,287456,1402
9831401,12.0657,0.00376024931827035,0.00527982,1.61575043149352E-06,1414,0.519852941176471,86760,0.415557045694032,0.816601,0,2,288870,287456,1414
9831401,12.0575,0.00375769380599922,0.00461984,1.4137808624974E-06,1426,0.524264705882353,86760,0.415557045694032,0.814526,0,2,288882,287456,1426
9831401,12.0503,0.00375544994156603,0.00404236,1.23705825468522E-06,1438,0.528676470588235,86760,0.415557045694032,0.81271,0,2,288894,287456,1438
9831401,12.044,0.00375348656018699,0.00353707,1.08242750296843E-06,1450,0.533088235294118,86760,0.415557045694032,0.811121,0,2,288906,287456,1450
9831401,12.0385,0.0037517724970783,0.00309493,9.47122152448802E-07,1462,0.5375,86760,0.415557045694032,0.809731,0,2,288918,287456,1462
9831401,12.0337,0.00375027658745617,0.00270807,8.28733796041277E-07,1474,0.541911764705882,86760,0.415557045694032,0.808515,0,2,288930,287456,1474
9831401,12.0295,0.00374896766653681,0.00236956,7.25141689006402E-07,1486,0.546323529411765,86760,0.415557045694032,0.80745,0,2,288942,287456,1486
9831401,12.0258,0.00374781456953642,0.00207336,6.34497447761742E-07,1498,0.550735294117647,86760,0.415557045694032,0.806519,0,2,288954,287456,1498
9831401,12.0226,0.00374681729645501,0.00181419,5.55185266791525E-07,1510,0.555147058823529,86760,0.415557045694032,0.805704,0,2,288966,287456,1510
9831401,12.0197,0.00374591351772497,0.00158742,4.85788256031729E-07,1522,0.559558823529412,86760,0.415557045694032,0.804991,0,2,288978,287456,1522
9831401,12.0173,0.00374516556291391,0.00138899,4.25063958968333E-07,1534,0.563970588235294,86760,0.415557045694032,0.804367,0,2,288990,287456,1534
9831401,12.0151,0.00374447993767043,0.00121537,3.71932111686436E-07,1546,0.568382352941176,86760,0.415557045694032,0.803821,0,2,289002,287456,1546
9831401,12.0132,0.00374388780677834,0.00106345,3.25440980255346E-07,1558,0.572794117647059,86760,0.415557045694032,0.803344,0,2,289014,287456,1558
9831401,12.0116,0.00374338917023763,0.000930515,2.84759710134283E-07,1570,0.577205882352941,86760,0.415557045694032,0.802926,0,2,289026,287456,1570
9831401,12.0101,0.00374292169848072,0.000814201,2.49164861126412E-07,1582,0.581617647058824,86760,0.415557045694032,0.80131,0,2,289038,287456,1582
9831401,12.0089,0.00374254772107519,0.000712426,2.18019291738582E-07,1594,0.586029411764706,86760,0.415557045694032,0.801146,0,2,289050,287456,1594
9831401,12.0078,0.00374220490845345,0.000623373,1.90766956777202E-07,1606,0.590441176470588,86760,0.415557045694032,0.801003,0,2,289062,287456,1606
9831401,12.0068,0.0037418932606155,0.000545451,1.66920972421138E-07,1618,0.594852941176471,86760,0.415557045694032,0.800878,0,2,289074,287456,1618
9831401,12.0059,0.00374161277756136,0.00047727,1.4605596562741E-07,1630,0.599264705882353,86760,0.415557045694032,0.800768,0,2,289086,287456,1630
9831401,12.0052,0.0037413946240748,0.000417611,1.27798893418041E-07,1642,0.603676470588235,86760,0.415557045694032,0.800672,0,2,289098,287456,1642
9831401,12.0045,0.00374117647058824,0.00036541,1.118241464997E-07,1654,0.608088235294118,86760,0.415557045694032,0.800588,0,2,289110,287456,1654
9831401,12.004,0.00374102064666926,0.000319733,9.78458986694086E-08,1666,0.6125,86760,0.415557045694032,0.800514,0,2,289122,287456,1666
9831401,12.0035,0.00374086482275029,0.000279767,8.561535260059E-08,1678,0.616911764705882,86760,0.415557045694032,0.80045,0,2,289134,287456,1678
9831401,12.003,0.00374070899883132,0.000244796,7.49133952725448E-08,1690,0.621323529411765,86760,0.415557045694032,0.800394,0,2,289146,287456,1690
9831401,12.0027,0.00374061550447994,0.000214196,6.55490678515907E-08,1702,0.625735294117647,86760,0.415557045694032,0.800345,0,2,289158,287456,1702
9831401,12.0023,0.00374049084534476,0.000187422,5.73555873820278E-08,1714,0.630147058823529,86760,0.415557045694032,0.800302,0,2,289170,287456,1714
9831401,12.002,0.00374039735099338,0.000163994,5.01860624533314E-08,1726,0.634558823529412,86760,0.415557045694032,0.800264,0,2,289182,287456,1726
9831401,12.0018,0.00374033502142579,0.000143495,4.39128811526079E-08,1738,0.638970588235294,86760,0.415557045694032,0.800231,0,2,289194,287456,1738
9831401,12.0016,0.0037402726918582,0.000125558,3.84237327555605E-08,1750,0.643382352941177,86760,0.415557045694032,0.800202,0,2,289206,287456,1750
9831401,12.0014,0.00374021036229061,0.000109863,3.36206896551724E-08,1762,0.647794117647059,86760,0.415557045694032,0.800177,0,2,289218,287456,1762
9831401,12.0012,0.00374014803272302,0.0000961303,2.9418157002436E-08,1774,0.652205882352941,86760,0.415557045694032,0.800155,0,2,289230,287456,1774
9831401,12.001,0.00374008570315543,0.000084114,2.57408835518343E-08,1786,0.656617647058824,86760,0.415557045694032,0.800135,0,2,289242,287456,1786
9831401,12.0009,0.00374005453837164,0.0000735998,2.25232884090436E-08,1798,0.661029411764706,86760,0.415557045694032,0.800118,0,2,289254,287456,1798
9831401,11.1258,0.00346733151538761,0.0000643998,1.97078697073189E-08,1803,0.662867647058824,86760,0.415557045694032,0.800104,0,2,289259,287456,1803
9837241,11.2351,0.0035013946240748,122.75,0.0375644180039906,833,0.30625,85920,0.411533671807644,0.797591,0,2,289271,288438,833
9841621,11.3307,0.00353118815738216,110.406,0.0337868605633286,821,0.301838235294118,87600,0.41958041958042,0.792892,0,2,289283,288462,821
9846001,11.4144,0.003557273081418,99.6055,0.0304816508146353,809,0.297426470588235,87600,0.41958041958042,0.78628,0,2,289295,288486,809
9848921,11.4876,0.00358008570315543,88.6548,0.0271304762953986,809,0.297426470588235,87600,0.41958041958042,0.777995,0,2,289307,288498,809
9856221,11.5516,0.00360003116478379,80.573,0.0246572533754422,797,0.293014705882353,87600,0.41958041958042,0.768246,0,2,289319,288522,797
9856221,11.6077,0.0036175146084924,70.5013,0.021575073751729,809,0.297426470588235,87600,0.41958041958042,0.757215,0,2,289331,288522,809
9859141,11.6567,0.00363278535255162,66.1887,0.0202553156329184,785,0.288602941176471,87600,0.41958041958042,0.745063,0,2,289343,288558,785
9863521,11.6996,0.00364615504479938,59.4151,0.0181824330113963,785,0.288602941176471,87600,0.41958041958042,0.73193,0,2,289355,288570,785
9867901,11.7372,0.00365787300350604,54.9882,0.0168276963754544,773,0.284191176470588,87600,0.41958041958042,0.717939,0,2,289367,288594,773
9872281,11.77,0.00366809505259057,49.6147,0.0151832776370068,773,0.284191176470588,87600,0.41958041958042,0.703197,0,2,289379,288606,773
9875201,11.7988,0.00367707051032333,46.4128,0.0142034201216751,761,0.279779411764706,87600,0.41958041958042,0.687797,0,2,289391,288630,761
9879581,11.8239,0.00368489287105571,42.1112,0.0128870282643556,761,0.279779411764706,87600,0.41958041958042,0.671822,0,2,289403,288642,761
9879581,11.8459,0.00369174912349046,36.8473,0.0112761497313111,773,0.284191176470588,87600,0.41958041958042,0.655345,0,2,289415,288642,773
9881041,11.8652,0.00369776392676276,36.7414,0.0112437418138641,749,0.275367647058824,87600,0.41958041958042,0.638427,0,2,289427,288678,749
9885421,11.882,0.0037029996104402,33.6487,0.0102973020944267,749,0.275367647058824,87600,0.41958041958042,0.621123,0,2,289439,288690,749
9889801,11.8968,0.00370761199844176,32.4426,0.00992820682310602,737,0.270955882352941,87600,0.41958041958042,0.603483,0,2,289451,288714,737
9892721,11.9097,0.00371163225555123,29.8873,0.00914622427870197,737,0.270955882352941,87600,0.41958041958042,0.585548,0,2,289463,288726,737
9959041,11.921,0.00371515387611998,29.1514,0.00892102138494118,725,0.266544117647059,87600,0.41958041958042,0.567354,0,2,289475,288750,725
9959041,11.9309,0.00371823918971562,25.5075,0.00780590136241783,737,0.270955882352941,89060,0.426573426573427,0.548935,0,2,289487,288750,737
9959041,11.9395,0.00372091936112193,22.319,0.00683014456562986,749,0.275367647058824,89060,0.426573426573427,0.530318,0,2,289499,288750,749
9959041,11.9471,0.0037232878846903,19.5292,0.00597639944670902,761,0.279779411764706,89060,0.426573426573427,0.511528,0,2,289511,288750,761
9959041,11.9537,0.00372534476042072,17.088,0.0052293342146818,773,0.284191176470588,89060,0.426573426573427,0.492587,0,2,289523,288750,773
9959041,11.9595,0.00372715231788079,14.952,0.00457566743784657,785,0.288602941176471,89060,0.426573426573427,0.473514,0,2,289535,288750,785
9959041,11.9645,0.00372871055707051,13.083,0.00400370900811575,797,0.293014705882353,89060,0.426573426573427,0.454325,0,2,289547,288750,797
9959041,11.969,0.00373011297234125,11.4476,0.00350323773150698,809,0.297426470588235,89060,0.426573426573427,0.435034,0,2,289559,288750,809
9959041,11.9728,0.00373129723412544,10.0167,0.00306534831625721,821,0.301838235294118,89060,0.426573426573427,0.415655,0,1,289571,288750,821
9959041,11.9762,0.00373235683677445,8.7646,0.00268217595142791,833,0.30625,89060,0.426573426573427,0.396198,0,1,289583,288750,833
9959041,11.9792,0.00373329178028827,7.66902,0.00234690242738056,845,0.310661764705882,89060,0.426573426573427,0.376673,0,1,289595,288750,845
9959041,11.9818,0.00373410206466693,6.71039,0.00205353885889856,857,0.315073529411765,89060,0.426573426573427,0.357089,0,1,289607,288750,857
9959041,11.9841,0.0037348188546942,5.8716,0.00179684917924424,869,0.319485294117647,89060,0.426573426573427,0.337453,0,1,289619,288750,869
9959041,11.9861,0.00373544215037008,5.13765,0.00157224303183871,881,0.323897058823529,89060,0.426573426573427,0.317771,0,1,289631,288750,881
9959041,11.9878,0.00373597195169459,4.49544,0.00137571150526973,893,0.328308823529412,89060,0.426573426573427,0.29805,0,1,289643,288750,893
9959041,11.9893,0.0037364394234515,3.93351,0.00120374756711101,905,0.332720588235294,89060,0.426573426573427,0.278294,0,1,289655,288750,905
9959041,11.9907,0.00373687573042462,3.44182,0.00105327873869242,917,0.337132352941177,89060,0.426573426573427,0.258507,0,1,289667,288750,917
9959041,11.9918,0.00373721854304636,3.01159,0.000921618131296439,929,0.341544117647059,89060,0.426573426573427,0.238694,0,1,289679,288750,929
9959041,11.9929,0.0037375613556681,2.63514,0.000806415482354669,941,0.345955882352941,89060,0.426573426573427,0.218857,0,1,289691,288750,941
9959041,11.9937,0.00373781067393845,2.30575,0.000705614312119766,953,0.350367647058824,89060,0.426573426573427,0.199,0,1,289703,288750,953
9959041,11.9945,0.0037380599922088,2.01753,0.00061741214057508,965,0.354779411764706,89060,0.426573426573427,0.179125,0,1,289715,288750,965
9959041,11.9952,0.00373827814569536,1.76534,0.00054023600553291,977,0.359191176470588,89060,0.426573426573427,0.159234,0,1,289727,288750,977
9959041,11.9958,0.00373846513439813,1.54467,0.000472705739781866,989,0.363602941176471,89060,0.426573426573427,0.13933,0,1,289739,288750,989
